# generated_by: experiments/mc_sweep_oecs.py
# git_commit: 17a2c72
# date: 2026-07-09 23:00 UTC
# trials_per_cell: 1000  steps: 500  controller: oecs_trap_step (core-seek)
# g_perp: 1.0  s_trim: 0.05  s_capture: -0.9  target: (0.0, 0.5)
# start: (0.0, 0.35)  band_x: 0.05  collapse_rms: 0.3
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_band,steps,success_traverse,success_band,success_straddle,first_straddle,collapsed,track_mean,track_p95,shape_rms_max,effort,final_x,final_y
0,0,419707,0,0.35,1.0786,0,10,1,1,1,0,0,0.00977666,0.0139443,8.08821e-13,0.138117,-0.0110995,0.44279
0,0,427626,0,0.35,0.095865,0,10,1,1,1,0,0,0.00606902,0.00863017,8.08802e-13,0.13056,0.00668897,0.442791
0,0,435545,0,0.35,2.97019,0,10,1,1,1,0,0,0.00938998,0.0133316,8.08781e-13,0.137466,0.0107455,0.442791
0,0,443464,0,0.35,5.96759,0,10,1,1,1,0,0,0.0121207,0.0171704,8.0881e-13,0.143008,-0.0136887,0.44279
0,0,451383,0,0.35,4.55592,0,10,1,1,1,0,0,0.00885861,0.0125676,8.08805e-13,0.13642,-0.0101144,0.442791
0,0,459302,0,0.35,5.40615,0,10,1,1,1,0,0,0.0115223,0.0161904,8.08817e-13,0.141869,0.0130993,0.44279
0,0,467221,0,0.35,0.868748,0,10,1,1,1,0,0,0.0113672,0.0159993,8.08834e-13,0.141555,-0.0129383,0.442791
0,0,475140,0,0.35,5.78037,0,10,1,1,1,0,0,0.00744298,0.0105442,8.08807e-13,0.133699,-0.00838456,0.442791
0,0,483059,0,0.35,3.89431,0,10,1,1,1,0,0,0.0075391,0.01077,8.08811e-13,0.133654,0.00845996,0.442791
0,0,490978,0,0.35,3.05899,0,10,1,1,1,0,0,0.00519853,0.00724735,8.08794e-13,0.128843,0.00564499,0.442791
0,0,498897,0,0.35,3.63514,0,10,1,1,1,0,0,0.0080258,0.0114637,8.08804e-13,0.134618,-0.00904559,0.442791
0,0,506816,0,0.35,2.63192,0,10,1,1,1,0,0,0.00725799,0.0103657,8.08813e-13,0.133087,0.00812078,0.442791
0,0,514735,0,0.35,2.83044,0,10,1,1,1,0,0,0.0121187,0.0171666,8.08792e-13,0.143005,0.0136877,0.44279
0,0,522654,0,0.35,5.48485,0,10,1,1,1,0,0,0.00933812,0.0132576,8.08802e-13,0.137363,0.0106846,0.442791
0,0,530573,0,0.35,0.235801,0,10,1,1,1,0,0,0.0113712,0.0160332,8.08788e-13,0.141486,0.0128591,0.44279
0,0,538492,0,0.35,5.35384,0,10,1,1,1,0,0,0.0120907,0.0171171,8.08794e-13,0.142958,0.0136652,0.44279
0,0,546411,0,0.35,4.03075,0,10,1,1,1,0,0,0.0117871,0.0166528,8.08803e-13,0.142338,0.0133083,0.44279
