x,y,theta,hue_rad,saturation,is_anomaly
-0.081173,-0.049723,-0.046158,2.059936,0.417018,0
0.161176,-0.063915,0.051289,4.336114,0.364809,0
0.036448,0.174217,0.040521,5.950824,0.414377,0
-0.081444,-0.049418,-0.045468,2.056405,0.417391,0
0.160887,-0.063497,0.052700,4.336114,0.364809,0
0.036681,0.173911,0.037364,5.956196,0.413927,0
-0.081170,-0.049812,-0.046857,2.056788,0.417867,0
0.161140,-0.063945,0.050976,4.336208,0.364809,0
0.036382,0.174226,0.040496,5.956196,0.413927,0
-0.081558,-0.049353,-0.044669,2.056405,0.417391,0
0.160867,-0.063496,0.052608,4.339645,0.365119,0
0.036470,0.173980,0.037560,5.950824,0.414377,0
-0.081611,-0.049498,-0.043536,2.059138,0.418612,0
0.161081,-0.063721,0.052597,4.339645,0.365119,0
0.036487,0.174111,0.040318,5.952043,0.414675,0
-0.081647,-0.049357,-0.044174,2.059540,0.416168,0
0.160965,-0.063581,0.052787,4.339746,0.365116,0
0.036588,0.174047,0.037783,5.950824,0.414377,0
-0.081365,-0.049662,-0.045504,2.059540,0.416168,0
0.161240,-0.063864,0.051854,4.334631,0.365178,0
0.036654,0.174060,0.038645,5.950824,0.414377,0
-0.081348,-0.049669,-0.044921,2.058478,0.417658,0
0.161209,-0.063899,0.050981,4.343792,0.366297,0
0.036477,0.174094,0.038323,5.950824,0.414377,0
-0.081606,-0.049367,-0.043953,2.058805,0.418135,0
0.161002,-0.063614,0.052587,4.339438,0.365122,0
0.036626,0.173954,0.036658,5.950824,0.414377,0
-0.081222,-0.049812,-0.046490,2.058748,0.417761,0
0.161191,-0.063884,0.050853,4.339438,0.365122,0
0.036436,0.174213,0.038840,5.950824,0.414377,0
-0.081656,-0.049323,-0.043655,2.058748,0.417761,0
0.160905,-0.063533,0.052577,4.336208,0.364809,0
0.036616,0.173989,0.037143,5.950824,0.414377,0
-0.081316,-0.049748,-0.044825,2.058748,0.417761,0
0.161296,-0.063929,0.051579,4.336114,0.364809,0
0.000216,0.696316,0.045240,0.093324,0.797258,0
-0.144469,0.505022,-0.019399,0.321014,0.598741,0
0.182130,0.521694,0.061951,5.809697,0.613710,0
0.000190,0.696321,0.045169,0.093324,0.797258,0
-0.144605,0.505048,-0.019574,0.321014,0.598741,0
0.182106,0.521727,0.061959,5.809697,0.613710,0
-0.004227,0.689518,0.047155,0.093217,0.797720,0
-0.146097,0.501434,-0.005991,0.321014,0.598741,0
0.175259,0.513825,0.073764,5.809697,0.613710,0
-0.018396,0.666723,0.052105,0.070070,0.795207,0
-0.156937,0.474163,0.019084,0.330439,0.603673,0
0.155440,0.481756,0.071230,5.863462,0.577664,0
-0.033444,0.636136,0.052177,0.089887,0.777274,0
-0.166475,0.438894,0.009191,0.393717,0.590193,0
0.134214,0.441285,0.076342,5.863462,0.577664,0
-0.038913,0.611868,0.044429,0.099526,0.723177,0
-0.168280,0.412068,0.003412,0.436166,0.590400,0
0.123867,0.411301,0.069652,5.802006,0.562650,0
-0.044741,0.582350,0.048372,0.101637,0.699215,0
-0.171173,0.379531,0.004056,0.444510,0.556575,0
0.111935,0.375063,0.067951,5.865159,0.520307,0
-0.047948,0.557634,0.042188,0.086721,0.694952,0
-0.173261,0.353780,0.003278,0.507600,0.544865,0
0.102736,0.346128,0.061951,5.855030,0.510588,0
-0.050755,0.530454,0.041081,0.072043,0.639717,0
-0.172791,0.325142,0.002807,0.513418,0.519726,0
0.096889,0.313731,0.061501,5.855030,0.510588,0
-0.049820,0.502186,0.036892,0.075046,0.610159,0
-0.171391,0.295440,0.003898,0.519921,0.503195,0
0.095107,0.282221,0.054990,5.849903,0.497130,0
-0.050465,0.473556,0.038176,5.881577,0.580401,0
-0.170061,0.264632,-0.001159,0.574748,0.466850,0
0.091190,0.249251,0.051484,5.784929,0.488279,0
-0.048037,0.444907,0.026762,0.062348,0.574419,0
-0.164394,0.236511,-0.007719,0.564909,0.485939,0
0.091103,0.217347,0.043097,5.832115,0.483424,0
-0.032073,0.422343,-0.018140,0.002733,0.551357,0
-0.145690,0.213808,-0.036320,0.573730,0.444358,0
0.108888,0.189277,0.008792,5.749108,0.447699,0
-0.028306,0.390753,0.000254,6.266328,0.543189,0
-0.147179,0.181372,-0.036399,0.560913,0.413589,0
0.104426,0.156332,-0.000389,5.657606,0.439888,0
-0.029890,0.362618,0.003502,6.235898,0.531626,0
-0.148062,0.154260,-0.040353,0.621526,0.406429,0
0.099761,0.127922,0.000181,5.655822,0.412216,0
-0.031122,0.341281,0.002591,0.000760,0.502096,0
-0.150316,0.134164,-0.038006,0.772813,0.400573,0
0.095633,0.108480,-0.006219,5.589867,0.383929,0
-0.030786,0.323324,0.009386,6.241628,0.496491,0
-0.148005,0.113952,-0.039745,0.855098,0.404583,0
0.096460,0.088634,-0.010311,5.533400,0.372269,0
-0.028866,0.308056,0.012138,0.018284,0.481711,0
-0.145513,0.098169,-0.039853,0.929817,0.414247,0
0.098596,0.071893,-0.013157,5.458756,0.350631,0
-0.024209,0.291252,0.012264,6.269111,0.470093,0
-0.140020,0.079807,-0.036079,0.954837,0.411352,0
0.103021,0.053824,-0.010272,5.354480,0.334193,0
-0.016713,0.277040,0.010535,0.003192,0.468490,0
-0.133134,0.065523,-0.040638,1.040923,0.427958,0
0.109360,0.039473,-0.009012,5.218424,0.337135,0
-0.010491,0.265988,0.022799,6.095155,0.446851,0
-0.126683,0.054001,-0.043450,1.135931,0.418677,0
0.114292,0.028022,-0.006538,5.106998,0.324496,0
-0.002296,0.252035,0.029282,6.138220,0.469889,0
-0.119611,0.040078,-0.040385,1.169175,0.402344,0
0.121372,0.013562,-0.003789,5.030940,0.340127,0
0.003561,0.242048,0.030811,6.090983,0.452876,0
-0.113006,0.028357,-0.040638,1.212875,0.390026,0
0.126819,0.002515,-0.001504,4.881495,0.330550,0
0.007999,0.233523,0.028072,6.101633,0.435243,0
-0.107939,0.017926,-0.042717,1.320166,0.378963,0
0.131162,-0.007071,-0.000474,4.727940,0.329836,0
0.012109,0.225867,0.029733,6.025468,0.431112,0
-0.104565,0.009396,-0.044538,1.416054,0.374526,0
0.134974,-0.015116,0.002708,4.661640,0.326089,0
0.015829,0.218282,0.026066,6.074540,0.439676,0
-0.099659,0.000558,-0.052622,1.450612,0.365292,0
0.138885,-0.023242,0.005924,4.613190,0.335639,0
0.018206,0.212953,0.023837,6.025788,0.432645,0
-0.096661,-0.006615,-0.054469,1.480180,0.366887,0
0.142125,-0.029920,0.004163,4.560374,0.330976,0
0.020268,0.208224,0.023035,5.995309,0.431195,0
-0.094843,-0.013809,-0.054713,1.544074,0.369038,0
0.144510,-0.035789,0.005621,4.519533,0.343093,0
0.023247,0.201181,0.018353,5.987605,0.428406,0
-0.092100,-0.021704,-0.061934,1.645422,0.374314,0
0.147043,-0.043244,0.003430,4.508921,0.346421,0
0.025602,0.195766,0.014932,5.991740,0.428981,0
-0.090823,-0.026901,-0.065740,1.692891,0.373471,0
0.148754,-0.048421,0.000324,4.462488,0.345194,0
0.028070,0.190512,0.012501,6.015867,0.426353,0
-0.090567,-0.032438,-0.065613,1.798141,0.378980,0
0.150593,-0.052129,-0.001289,4.414396,0.337610,0
0.029947,0.186115,0.012993,6.008120,0.422051,0
-0.088451,-0.037913,-0.069696,1.877007,0.390296,0
0.152749,-0.056682,-0.001329,4.395258,0.340369,0
0.031506,0.182694,0.011302,6.008120,0.422051,0
-0.086588,-0.042452,-0.069613,1.949666,0.398040,0
0.155002,-0.060526,0.004240,4.386713,0.341815,0
0.032979,0.179563,0.009955,5.966155,0.417789,0
-0.084783,-0.046050,-0.071442,2.020666,0.420252,0
0.156572,-0.063530,0.006168,4.358206,0.348593,0
0.035341,0.175286,0.010289,5.944817,0.415736,0
-0.082972,-0.049602,-0.073263,2.034269,0.428520,0
0.158652,-0.066514,0.015871,4.345206,0.352686,0
0.036066,0.173088,0.007337,5.930699,0.416093,0
-0.081778,-0.051584,-0.075918,2.052849,0.426767,0
0.159525,-0.067277,0.020145,4.343070,0.353584,0
0.036522,0.171808,0.005748,5.929530,0.414779,0
-0.080857,-0.053022,-0.073571,2.071667,0.417726,0
0.160061,-0.067652,0.022826,4.346701,0.354690,0
0.036525,0.170932,0.003763,5.925490,0.413498,0
-0.080128,-0.054195,-0.070407,2.086759,0.412545,0
0.160528,-0.067991,0.025451,4.354386,0.355563,0
0.036472,0.170294,-0.000581,5.930190,0.411677,0
-0.080081,-0.054195,-0.068221,2.095549,0.407654,0
0.160952,-0.068181,0.028397,4.351558,0.355361,0
0.036491,0.169207,-0.006434,5.931591,0.410888,0
-0.080103,-0.054263,-0.069831,2.096894,0.405354,0
0.161020,-0.068336,0.027716,4.353028,0.355947,0
0.036374,0.168319,-0.010763,5.931591,0.410888,0
-0.080104,-0.054203,-0.068504,2.099175,0.403709,0
0.160923,-0.068247,0.027842,4.351703,0.356353,0
0.036401,0.167737,-0.012938,5.943617,0.408880,0
-0.080133,-0.054228,-0.069232,2.097836,0.404621,0
0.160959,-0.068305,0.027671,4.346632,0.355591,0
0.036320,0.167302,-0.016200,5.943617,0.408880,0
-0.080043,-0.055215,-0.074712,2.097352,0.402487,0
0.160989,-0.068312,0.027767,4.349830,0.355748,0
0.036422,0.166989,-0.017764,5.944019,0.408163,0
-0.080007,-0.055333,-0.075354,2.105018,0.400594,0
0.161102,-0.068439,0.027293,4.356622,0.357091,0
0.036345,0.166831,-0.019051,5.944019,0.408163,0
-0.080005,-0.055323,-0.073832,2.108606,0.400335,0
0.160921,-0.068209,0.028084,4.348473,0.356149,0
0.036343,0.166647,-0.020612,5.944917,0.408469,0
-0.080003,-0.055287,-0.073622,2.106406,0.399585,0
0.160957,-0.068239,0.027960,4.354266,0.357871,0
0.036472,0.166553,-0.019452,5.946934,0.408473,0
-0.079922,-0.055390,-0.075753,2.106953,0.398244,0
0.161046,-0.068454,0.026047,4.349227,0.357090,0
0.036275,0.166594,-0.021220,5.946934,0.408473,0
-0.080087,-0.055305,-0.072963,2.106834,0.400408,0
0.160874,-0.068219,0.027907,4.348963,0.357106,0
0.036407,0.166503,-0.019436,5.949391,0.407145,0
-0.079943,-0.055381,-0.075845,2.106834,0.400408,0
0.161199,-0.068450,0.027693,4.352143,0.357276,0
0.036232,0.166590,-0.021301,5.944936,0.407874,0
-0.080038,-0.055277,-0.073662,2.107801,0.398577,0
0.160887,-0.068226,0.027490,4.350804,0.357669,0
0.036340,0.166558,-0.020766,5.944936,0.407874,0
-0.079902,-0.055383,-0.075957,2.104628,0.399658,0
0.161085,-0.068442,0.026271,4.350264,0.356666,0
0.036306,0.166509,-0.020521,5.944936,0.407874,0
-0.080056,-0.055295,-0.072850,2.106450,0.399471,0
0.160919,-0.068237,0.027970,4.355781,0.358421,0
0.036444,0.166589,-0.019323,5.946934,0.408473,0
-0.079962,-0.055328,-0.075503,2.106450,0.399471,0
0.161045,-0.068328,0.027559,4.350754,0.357622,0
0.036431,0.166557,-0.019341,5.946934,0.408473,0
-0.079974,-0.055318,-0.073671,2.106450,0.399471,0
0.160978,-0.068257,0.027911,4.352796,0.358185,0
0.036338,0.166513,-0.019917,5.945772,0.408181,0
-0.079977,-0.055344,-0.075772,2.106450,0.399471,0
0.161019,-0.068324,0.027541,4.351250,0.358576,0
0.036337,0.166506,-0.020950,5.945772,0.408181,0
-0.079997,-0.055296,-0.073696,2.106450,0.399471,0
0.160944,-0.068213,0.028081,4.353098,0.359150,0
0.036378,0.166536,-0.019860,5.945772,0.408181,0
-0.079958,-0.055349,-0.075622,2.106450,0.399471,0
0.161076,-0.068411,0.027204,4.354939,0.359729,0
0.036302,0.166565,-0.021286,5.945772,0.408181,0
-0.079978,-0.055309,-0.073548,2.106042,0.399960,0
0.160952,-0.068242,0.027886,4.353211,0.359115,0
0.036350,0.166523,-0.020215,5.944798,0.407889,0
-0.079971,-0.055356,-0.075905,2.106450,0.399471,0
0.161078,-0.068401,0.026955,4.347914,0.358304,0
0.036353,0.166589,-0.021141,5.949818,0.406998,0
-0.080024,-0.055275,-0.073953,2.106042,0.399960,0
0.160920,-0.068230,0.027460,4.345143,0.359052,0
0.036376,0.166541,-0.020101,5.945389,0.407726,0
-0.080043,-0.055294,-0.074982,2.105690,0.400448,0
0.161104,-0.068379,0.028014,4.350408,0.359837,0
0.036270,0.166578,-0.020542,5.945389,0.407726,0
-0.079961,-0.055313,-0.074038,2.106042,0.399960,0
0.160945,-0.068247,0.028062,4.352274,0.360429,0
0.036366,0.166541,-0.020273,5.944195,0.407434,0
-0.079959,-0.055367,-0.075575,2.105690,0.400448,0
0.161057,-0.068386,0.027502,4.349466,0.361163,0
0.036332,0.166497,-0.020927,5.944195,0.407434,0
-0.079952,-0.055283,-0.073812,2.105690,0.400448,0
0.160933,-0.068283,0.027606,4.351357,0.361755,0
0.036380,0.166516,-0.020368,5.947380,0.408323,0
-0.080076,-0.055319,-0.074938,2.110082,0.399219,0
0.161028,-0.068300,0.028270,4.350798,0.360796,0
0.036364,0.166564,-0.019529,5.947380,0.408323,0
-0.080046,-0.055289,-0.074872,2.107858,0.398461,0
0.160980,-0.068296,0.027831,4.348033,0.361523,0
0.036378,0.166656,-0.019644,5.946199,0.408032,0
-0.079983,-0.055297,-0.074051,2.106469,0.400786,0
0.160981,-0.068275,0.027293,4.348567,0.362486,0
0.036347,0.166464,-0.020680,5.947380,0.408323,0
-0.079991,-0.055329,-0.073969,2.106469,0.400786,0
0.160954,-0.068294,0.027699,4.350490,0.363094,0
0.036375,0.166567,-0.019781,5.946199,0.408032,0
-0.080057,-0.055315,-0.074794,2.107437,0.398949,0
0.161016,-0.068387,0.027130,4.345174,0.362263,0
0.036343,0.166561,-0.019714,5.945206,0.407741,0
-0.079986,-0.055298,-0.073655,2.106884,0.400298,0
0.160979,-0.068269,0.027997,4.347085,0.362876,0
0.036394,0.166540,-0.019561,5.946199,0.408032,0
-0.079947,-0.055351,-0.075688,2.106469,0.400786,0
0.161137,-0.068374,0.028193,4.349007,0.363497,0
0.036239,0.166665,-0.020205,5.947820,0.408171,0
-0.080034,-0.055259,-0.073729,2.106469,0.400786,0
0.160887,-0.068219,0.027633,4.347669,0.363854,0
0.036456,0.166523,-0.019891,5.947820,0.408171,0
-0.079935,-0.055367,-0.075831,2.107437,0.398949,0
0.161158,-0.068418,0.027813,4.347066,0.362931,0
0.036347,0.166575,-0.020024,5.945206,0.407741,0
-0.080058,-0.055269,-0.074647,2.107437,0.398949,0
0.160976,-0.068269,0.027679,4.352922,0.364761,0
0.036365,0.166528,-0.020763,5.944628,0.407282,0
-0.080022,-0.055294,-0.073660,2.107318,0.401126,0
0.160916,-0.068250,0.028069,4.351546,0.365118,0
0.036397,0.166579,-0.019605,5.950239,0.406849,0
-0.080220,-0.055457,-0.073555,2.106450,0.399471,0
0.161063,-0.068388,0.027297,4.350961,0.364210,0
0.036328,0.166614,-0.019942,5.947820,0.408171,0
-0.080192,-0.055503,-0.072807,2.108668,0.400226,0
0.160949,-0.068239,0.028431,4.349460,0.364573,0
0.036303,0.166562,-0.021176,5.947820,0.408171,0
-0.080246,-0.055477,-0.071685,2.108229,0.400715,0
0.160949,-0.068251,0.027639,4.348058,0.364931,0
0.036348,0.166637,-0.020151,5.947820,0.408171,0
-0.080247,-0.055496,-0.073841,2.109202,0.398882,0
0.161031,-0.068286,0.028359,4.344163,0.363739,0
0.036361,0.166502,-0.020858,5.946620,0.407880,0
-0.080211,-0.055484,-0.072772,2.106042,0.399960,0
0.160935,-0.068260,0.028036,4.351533,0.365215,0
0.036323,0.166654,-0.020101,5.946620,0.407880,0
-0.080250,-0.055480,-0.073566,2.107858,0.398461,0
0.160980,-0.068260,0.028230,4.350151,0.365574,0
0.036359,0.166653,-0.019284,5.946620,0.407880,0
-0.080179,-0.055479,-0.072689,2.106469,0.400786,0
0.160970,-0.068246,0.028582,4.348737,0.365937,0
0.036300,0.166637,-0.020223,5.946620,0.407880,0
-0.080265,-0.055499,-0.071436,2.107437,0.398949,0
0.160915,-0.068302,0.027576,4.352080,0.366240,0
0.036409,0.166558,-0.019551,5.946620,0.407880,0
-0.080150,-0.055514,-0.074151,2.110522,0.400047,0
0.161092,-0.068436,0.026733,4.348165,0.365044,0
0.036343,0.166628,-0.020067,5.946620,0.407880,0
-0.080281,-0.055459,-0.072672,2.109272,0.398765,0
0.160900,-0.068262,0.027660,4.346714,0.365409,0
0.036445,0.166533,-0.020063,5.946620,0.407880,0
-0.080171,-0.055515,-0.074223,2.110585,0.399936,0
0.161160,-0.068390,0.027770,4.354028,0.366911,0
0.036288,0.166511,-0.020880,5.946620,0.407880,0
-0.080295,-0.055469,-0.071375,2.107914,0.399658,0
0.160896,-0.068231,0.027716,4.345294,0.365770,0
0.036379,0.166614,-0.020137,5.945615,0.407589,0
-0.080132,-0.055553,-0.074570,2.109743,0.400913,0
0.161064,-0.068397,0.026464,4.352651,0.367269,0
0.036291,0.166523,-0.020749,5.945615,0.407589,0
-0.080278,-0.055480,-0.071538,2.111125,0.398583,0
0.160915,-0.068186,0.028458,4.348756,0.366073,0
0.036403,0.166574,-0.019646,5.948254,0.408016,0
-0.080178,-0.055520,-0.074588,2.111125,0.398583,0
0.161071,-0.068375,0.027050,4.347110,0.366444,0
0.036354,0.166510,-0.020840,5.950654,0.406697,0
-0.080221,-0.055439,-0.072467,2.111018,0.400768,0
0.160932,-0.068154,0.028434,4.347286,0.366439,0
0.036397,0.166562,-0.019607,5.950654,0.406697,0
-0.080255,-0.055479,-0.073482,2.111018,0.400768,0
0.160992,-0.068308,0.027695,4.343220,0.365255,0
0.036338,0.166565,-0.020104,5.948254,0.408016,0
-0.080265,-0.055441,-0.072754,2.107914,0.399658,0
0.160924,-0.068158,0.028372,4.350666,0.366758,0
0.036370,0.166566,-0.019568,5.953802,0.407586,0
-0.080246,-0.055519,-0.073956,2.110566,0.401257,0
0.160997,-0.068341,0.027652,4.350748,0.366751,0
0.036281,0.166576,-0.021193,5.948254,0.408016,0
-0.080233,-0.055459,-0.072256,2.110566,0.401257,0
0.160905,-0.068214,0.027931,4.345872,0.366800,0
0.036443,0.166545,-0.018713,5.947041,0.407725,0
-0.080166,-0.055558,-0.074720,2.111018,0.400768,0
0.161088,-0.068359,0.027110,4.341775,0.365619,0
0.036228,0.166586,-0.021007,5.948254,0.408016,0
-0.080254,-0.055453,-0.072546,2.111559,0.399414,0
0.160878,-0.068200,0.027947,4.349265,0.367118,0
0.036461,0.166572,-0.019459,5.947041,0.407725,0
-0.080218,-0.055541,-0.074583,2.110566,0.401257,0
0.161086,-0.068402,0.027307,4.349353,0.367112,0
0.036330,0.166589,-0.019772,5.947041,0.407725,0
-0.080259,-0.055492,-0.072330,2.111559,0.399414,0
0.160874,-0.068267,0.027726,4.345231,0.365933,0
0.036303,0.166612,-0.020516,5.947041,0.407725,0
-0.080200,-0.055452,-0.072293,2.111559,0.399414,0
0.160970,-0.068257,0.027290,4.352633,0.367448,0
0.036323,0.166449,-0.020606,5.947041,0.407725,0
-0.080249,-0.055542,-0.071664,2.112017,0.398926,0
0.160904,-0.068268,0.028105,4.345319,0.365928,0
-0.006254,0.700156,0.135779,0.047840,0.812294,0
-0.142454,0.508744,-0.045336,0.298081,0.608070,0
0.183221,0.523527,0.124435,5.828810,0.612983,0
-0.006254,0.700156,0.135779,0.045641,0.812517,0
-0.142454,0.508744,-0.045336,0.298081,0.608070,0
0.183221,0.523527,0.124435,5.828810,0.612983,0
-0.009528,0.693550,0.146042,0.015224,0.815552,0
-0.144630,0.500762,-0.020415,0.291980,0.605780,0
0.177835,0.515792,0.129814,5.810074,0.611023,0
-0.019325,0.666970,0.155169,0.082052,0.787636,0
-0.149760,0.467308,-0.007685,0.335447,0.602497,0
0.157695,0.478945,0.129152,5.796527,0.623134,0
-0.027303,0.639014,0.154359,0.082052,0.787636,0
-0.154458,0.435860,-0.008399,0.359436,0.599020,0
0.141292,0.440764,0.124314,5.856130,0.561156,0
-0.036690,0.610876,0.154679,0.073205,0.734179,0
-0.163466,0.406643,-0.007401,0.372021,0.558146,0
0.124483,0.407888,0.128555,5.854119,0.541704,0
-0.041045,0.582581,0.154472,0.073205,0.734179,0
-0.165223,0.377634,-0.017275,0.436606,0.548727,0
0.115251,0.376252,0.118867,5.840397,0.535383,0
-0.045166,0.553272,0.153542,0.077930,0.656561,0
-0.167418,0.345812,-0.014951,0.461657,0.534423,0
0.105163,0.341334,0.118725,5.810036,0.532141,0
-0.047718,0.530519,0.145265,0.077930,0.656561,0
-0.168611,0.321345,-0.022413,0.509353,0.520950,0
0.098916,0.313097,0.119543,5.783703,0.517642,0
-0.051149,0.505570,0.145793,0.063498,0.634580,0
-0.171306,0.295176,-0.022977,0.509032,0.496507,0
0.091406,0.284325,0.108629,5.861521,0.488958,0
-0.052824,0.476537,0.143369,0.095743,0.577015,0
-0.171622,0.264094,-0.015095,0.574170,0.468180,0
0.085911,0.251744,0.112457,5.825901,0.453566,0
-0.053691,0.448100,0.137147,0.095743,0.577015,0
-0.169593,0.234225,-0.017969,0.564689,0.463747,0
0.085069,0.219213,0.102799,5.825901,0.453566,0
-0.055085,0.419430,0.138280,0.064912,0.561326,0
-0.169078,0.204963,-0.021989,0.610060,0.437231,0
0.081478,0.188143,0.099525,5.845373,0.417041,0
-0.054933,0.392525,0.132363,0.061029,0.539941,0
-0.169670,0.178068,-0.024294,0.656719,0.434923,0
0.078159,0.158421,0.104552,5.762209,0.414865,0
-0.053019,0.369513,0.137688,0.067871,0.518762,0
-0.166102,0.155389,-0.030285,0.784682,0.416871,0
0.080280,0.135288,0.099259,5.725515,0.382520,0
-0.050911,0.347007,0.141398,0.055047,0.502697,0
-0.163781,0.132210,-0.034746,0.845943,0.417695,0
0.080414,0.111315,0.098679,5.650487,0.371375,0
-0.045811,0.329456,0.135158,0.037674,0.484282,0
-0.157846,0.114909,-0.034865,0.890133,0.426339,0
0.084947,0.093283,0.094561,5.603056,0.338163,0
-0.038833,0.312828,0.140654,6.263601,0.476857,0
-0.152303,0.097826,-0.037892,0.939336,0.425304,0
0.090122,0.075650,0.096981,5.508871,0.319144,0
-0.029853,0.298939,0.143346,6.256915,0.472977,0
-0.144205,0.083063,-0.032539,1.002966,0.423363,0
0.099044,0.060093,0.104005,5.352803,0.322257,0
-0.021074,0.285415,0.151808,0.004222,0.468025,0
-0.136714,0.070218,-0.024259,1.007817,0.424421,0
0.106692,0.046776,0.102130,5.209169,0.346268,0
-0.013630,0.273071,0.139214,0.019943,0.470431,0
-0.129252,0.056392,-0.034162,1.111200,0.420997,0
0.113524,0.032787,0.095620,5.075934,0.327693,0
-0.008184,0.260188,0.136816,6.211645,0.466061,0
-0.124013,0.042740,-0.032821,1.170338,0.406319,0
0.119780,0.019293,0.087355,4.948285,0.323691,0
-0.001589,0.248778,0.132252,6.062878,0.474418,0
-0.117663,0.031280,-0.030735,1.207188,0.390654,0
0.126143,0.008427,0.090746,4.849048,0.323377,0
0.003279,0.240105,0.132540,6.113571,0.458797,0
-0.112531,0.021486,-0.032082,1.311665,0.379493,0
0.131493,-0.001339,0.087308,4.713369,0.314061,0
0.008737,0.231268,0.127847,6.133099,0.450580,0
-0.108045,0.012301,-0.033005,1.404160,0.373302,0
0.136478,-0.010342,0.088424,4.641728,0.320269,0
0.013264,0.223210,0.128616,6.082224,0.430769,0
-0.103868,0.003630,-0.038601,1.449858,0.367597,0
0.140214,-0.017911,0.084730,4.595000,0.328233,0
0.017314,0.216968,0.128218,6.055445,0.437788,0
-0.099985,-0.004196,-0.040595,1.517948,0.373330,0
0.144158,-0.025228,0.081759,4.533972,0.318628,0
0.020205,0.211955,0.124920,6.024884,0.436486,0
-0.097220,-0.010721,-0.040724,1.572380,0.373642,0
0.147220,-0.031784,0.082357,4.528933,0.325348,0
0.023847,0.206450,0.129241,5.950742,0.434832,0
-0.094182,-0.016951,-0.042571,1.583966,0.370060,0
0.150302,-0.037897,0.082079,4.508217,0.332403,0
0.027947,0.199999,0.129080,5.914400,0.437942,0
-0.090350,-0.024305,-0.053739,1.656731,0.370331,0
0.153310,-0.043538,0.079209,4.458259,0.340573,0
0.031244,0.193997,0.132801,5.941399,0.439548,0
-0.087449,-0.030082,-0.053177,1.767184,0.378353,0
0.155965,-0.048986,0.077449,4.433994,0.341820,0
0.033420,0.190039,0.128730,5.972381,0.427083,0
-0.085368,-0.035333,-0.055754,1.846678,0.377791,0
0.158201,-0.053541,0.074400,4.399562,0.342114,0
0.034560,0.187575,0.128093,5.958370,0.421483,0
-0.084118,-0.039279,-0.059187,1.943597,0.406681,0
0.159987,-0.057321,0.076868,4.393191,0.348066,0
0.035848,0.185513,0.126873,5.935380,0.419040,0
-0.082371,-0.043230,-0.061209,2.004166,0.428559,0
0.161887,-0.060663,0.078050,4.380511,0.348752,0
0.036506,0.184040,0.122000,5.913765,0.419379,0
-0.081106,-0.045478,-0.063715,2.028809,0.440988,0
0.162439,-0.061294,0.086032,4.355812,0.351742,0
0.037737,0.182569,0.124380,5.903354,0.418533,0
-0.080103,-0.047608,-0.062344,2.036204,0.439941,0
0.163983,-0.062624,0.091617,4.349403,0.354665,0
0.038437,0.181791,0.127265,5.905924,0.417427,0
-0.079246,-0.049227,-0.059653,2.052258,0.436968,0
0.164520,-0.062778,0.096855,4.355429,0.357402,0
0.039027,0.181094,0.129878,5.909091,0.417508,0
-0.078909,-0.050428,-0.065879,2.067426,0.433847,0
0.165085,-0.063206,0.099257,4.352187,0.357175,0
0.039422,0.181029,0.132479,5.910052,0.417726,0
-0.079129,-0.050490,-0.064806,2.076272,0.432346,0
0.164991,-0.063105,0.098721,4.357722,0.358963,0
0.039521,0.180949,0.132708,5.906351,0.416964,0
-0.078958,-0.050632,-0.067477,2.074211,0.431796,0
0.165075,-0.063216,0.098981,4.357722,0.358963,0
0.039477,0.180946,0.131923,5.904052,0.418410,0
-0.078976,-0.050564,-0.065550,2.073671,0.432211,0
0.165036,-0.063184,0.098635,4.354028,0.357766,0
0.039442,0.180941,0.131822,5.911434,0.417496,0
-0.079046,-0.050545,-0.066405,2.076976,0.430707,0
0.165028,-0.063153,0.099168,4.353889,0.357768,0
0.039477,0.180981,0.132602,5.905069,0.417834,0
-0.078895,-0.050623,-0.066268,2.077962,0.431052,0
0.165042,-0.063213,0.099067,4.353889,0.357768,0
0.039419,0.181042,0.132180,5.911780,0.417051,0
-0.079033,-0.050519,-0.065347,2.077410,0.431473,0
0.164826,-0.063005,0.100125,4.356384,0.359333,0
0.039556,0.180895,0.132277,5.906138,0.418058,0
-0.078914,-0.050672,-0.068313,2.075801,0.431636,0
0.165133,-0.063260,0.098446,4.356384,0.359333,0
0.039388,0.180983,0.133212,5.912804,0.417276,0
-0.079160,-0.050419,-0.065228,2.076549,0.429942,0
0.164878,-0.063073,0.098779,4.352664,0.358137,0
0.039573,0.180936,0.132875,5.912446,0.416943,0
-0.078925,-0.050645,-0.067413,2.076002,0.430361,0
0.165088,-0.063231,0.098921,4.352532,0.358141,0
0.039491,0.181028,0.132886,5.906420,0.417609,0
-0.078961,-0.050535,-0.065556,2.073715,0.431077,0
0.165023,-0.063119,0.098951,4.352532,0.358141,0
0.039495,0.180918,0.132126,5.909499,0.418497,0
-0.079043,-0.050592,-0.066552,2.076228,0.432402,0
0.165063,-0.063204,0.098841,4.359525,0.359563,0
0.039485,0.180994,0.132194,5.913112,0.416838,0
-0.078927,-0.050532,-0.067147,2.076976,0.430707,0
0.165090,-0.063152,0.098835,4.359406,0.359562,0
0.039464,0.180913,0.131697,5.913489,0.417170,0
-0.079146,-0.050500,-0.065927,2.076423,0.431127,0
0.165020,-0.063163,0.098990,4.355862,0.358363,0
0.039473,0.180921,0.131570,5.913112,0.416838,0
