x1,y1,theta1,hue1,sat1,x2,y2,theta2,hue2,sat2,x3,y3,theta3,hue3,sat3
-0.497593,0.528352,-0.310156,0.050773,0.240256,-0.619579,0.306077,0.025868,0.130629,0.302898,-0.387248,0.330873,-0.146281,0.172972,0.273366
-0.483294,0.536530,-0.287956,0.040913,0.246037,-0.595243,0.317094,0.043500,0.130745,0.301102,-0.367154,0.342519,-0.127841,0.168981,0.265449
-0.456517,0.543639,-0.260338,0.040180,0.238212,-0.565411,0.328214,0.036538,0.129372,0.297539,-0.334746,0.355039,-0.118294,0.166549,0.282566
-0.427464,0.551311,-0.261963,0.036987,0.238828,-0.537088,0.338640,0.029382,0.118580,0.290181,-0.302268,0.367127,-0.120693,0.157460,0.290273
-0.396854,0.558351,-0.260241,0.038685,0.240076,-0.509254,0.349382,0.034365,0.115797,0.289390,-0.270953,0.375548,-0.118955,0.141166,0.279440
-0.365978,0.565100,-0.263549,0.038685,0.240076,-0.481352,0.358526,0.025862,0.113459,0.290363,-0.239372,0.384044,-0.112163,0.100245,0.290063
-0.335741,0.570414,-0.261456,0.029497,0.243266,-0.452400,0.365562,0.027927,0.108646,0.298443,-0.208988,0.391101,-0.114840,0.085146,0.277898
-0.305531,0.576343,-0.269889,0.009982,0.269233,-0.424413,0.371712,0.022466,0.104707,0.296043,-0.178409,0.397373,-0.118786,0.062378,0.282706
-0.276054,0.581231,-0.277508,0.013848,0.256504,-0.396078,0.378146,0.024894,0.103659,0.300334,-0.146970,0.403878,-0.113929,0.041055,0.280205
-0.246384,0.586155,-0.281849,0.997449,0.273180,-0.367261,0.383974,0.020084,0.092850,0.291742,-0.116136,0.409642,-0.111020,0.959421,0.312950
-0.213300,0.590381,-0.281263,0.008495,0.258943,-0.334810,0.389419,0.012184,0.087330,0.287406,-0.081514,0.413264,-0.108100,0.971718,0.297758
-0.186102,0.593340,-0.285390,0.989063,0.284682,-0.308324,0.393141,0.020297,0.078644,0.282599,-0.054172,0.417793,-0.112708,0.940050,0.319078
-0.156587,0.596130,-0.286281,0.989063,0.284682,-0.279099,0.397235,0.010296,0.071598,0.291013,-0.023963,0.421736,-0.117650,0.926707,0.336507
-0.129947,0.598529,-0.288985,0.992064,0.270969,-0.250619,0.401140,0.015928,0.069905,0.292368,0.006813,0.425151,-0.111930,0.916756,0.354072
-0.102041,0.601747,-0.291917,0.992064,0.270969,-0.221556,0.403448,0.005321,0.061425,0.289261,0.037947,0.428695,-0.105340,0.877834,0.356167
-0.060502,0.606152,-0.302411,0.978337,0.273850,-0.179924,0.405986,0.008472,0.050531,0.278502,0.080905,0.432852,-0.103541,0.897754,0.324269
-0.042176,0.608269,-0.307367,0.956564,0.295777,-0.161871,0.408638,-0.005552,0.050531,0.278502,0.099358,0.433713,-0.108934,0.883955,0.329232
-0.011903,0.610355,-0.306229,0.953535,0.289660,-0.132146,0.411117,-0.008318,0.039994,0.282854,0.129639,0.435547,-0.106008,0.890320,0.290060
0.018669,0.611533,-0.309664,0.953535,0.289660,-0.103099,0.411652,-0.015793,0.032734,0.286975,0.160277,0.437008,-0.102043,0.883863,0.300368
0.049512,0.612169,-0.310048,0.939913,0.281307,-0.073696,0.412929,-0.018780,0.025611,0.294750,0.191164,0.438512,-0.103816,0.875760,0.290076
0.079574,0.613222,-0.311751,0.939913,0.281307,-0.043852,0.414144,-0.026108,0.014897,0.323109,0.221544,0.439565,-0.110094,0.874431,0.271107
0.108886,0.615101,-0.315199,0.945975,0.251949,-0.013625,0.415451,-0.031477,0.990802,0.338853,0.251102,0.439400,-0.110112,0.869600,0.276147
0.138872,0.616606,-0.318051,0.934733,0.252303,0.016164,0.416155,-0.041060,0.991640,0.329323,0.281075,0.439866,-0.106849,0.859240,0.303660
0.167011,0.617717,-0.320624,0.939576,0.243231,0.045467,0.416667,-0.051067,0.989942,0.312952,0.311431,0.439873,-0.105970,0.850131,0.315244
0.197672,0.618774,-0.320580,0.926017,0.254110,0.075014,0.417254,-0.060423,0.969235,0.311958,0.342397,0.440012,-0.110590,0.844178,0.313094
0.227041,0.619588,-0.320341,0.927346,0.247167,0.105429,0.419465,-0.055810,0.952158,0.307159,0.371939,0.439231,-0.118453,0.841483,0.282048
0.255567,0.620190,-0.321958,0.923193,0.245954,0.134114,0.421154,-0.062283,0.942589,0.301346,0.399856,0.438937,-0.123679,0.835297,0.256372
0.281928,0.620555,-0.320126,0.909297,0.259515,0.158036,0.421628,-0.062800,0.949942,0.262728,0.425266,0.439442,-0.121774,0.825307,0.246293
0.304017,0.621132,-0.328905,0.914733,0.246999,0.179171,0.420869,-0.074053,0.929753,0.278290,0.447501,0.439130,-0.122219,0.822476,0.248863
0.322837,0.621492,-0.335361,0.889459,0.276980,0.198544,0.421688,-0.085141,0.933139,0.269125,0.465870,0.438837,-0.130588,0.816309,0.245286
0.340554,0.623408,-0.339011,0.897644,0.257197,0.216292,0.421083,-0.090827,0.919068,0.278100,0.483329,0.437632,-0.129358,0.796012,0.222716
0.356010,0.624610,-0.343559,0.896928,0.254546,0.231595,0.421187,-0.096339,0.916493,0.276630,0.497515,0.437362,-0.131567,0.800400,0.234895
0.370565,0.625437,-0.343241,0.891970,0.259545,0.245414,0.420465,-0.101783,0.897044,0.292973,0.511254,0.436588,-0.131781,0.811322,0.251656
0.382809,0.625765,-0.347694,0.896447,0.254377,0.257876,0.420376,-0.104527,0.906156,0.275467,0.522635,0.435620,-0.130088,0.807911,0.253107
