time_s,x_m,y_m
29.600000,-0.184760,0.332127
29.700000,-0.173013,0.339803
29.800000,-0.159092,0.347138
29.900000,-0.147004,0.350102
30.000000,-0.133212,0.354308
30.100000,-0.119226,0.360678
30.200000,-0.106162,0.364559
30.300000,-0.092427,0.367808
30.400000,-0.076830,0.371151
30.500000,-0.064337,0.373640
30.600000,-0.050284,0.375694
30.700000,-0.035741,0.378201
30.800000,-0.021641,0.378317
30.900000,-0.007187,0.378823
31.000000,0.007540,0.378744
31.100000,0.021600,0.378727
31.200000,0.035673,0.376774
31.300000,0.051447,0.376078
31.400000,0.064203,0.375769
31.500000,0.078522,0.375088
31.600000,0.092826,0.373395
31.700000,0.106080,0.370505
31.800000,0.120055,0.365449
31.900000,0.133924,0.357864
32.000000,0.146512,0.353743
32.100000,0.160158,0.349981
32.200000,0.173876,0.346321
32.300000,0.187742,0.341395
32.400000,0.200381,0.333959
32.500000,0.214456,0.326918
32.600000,0.226503,0.323421
32.700000,0.240361,0.318113
32.800000,0.252504,0.310793
32.900000,0.264227,0.303269
33.000000,0.276185,0.296423
33.100000,0.289429,0.291259
33.200000,0.300810,0.283146
33.300000,0.312026,0.274373
33.400000,0.321932,0.265182
33.500000,0.330591,0.253432
33.600000,0.341289,0.244080
33.700000,0.351010,0.233434
33.800000,0.359822,0.221906
33.900000,0.367508,0.210230
34.000000,0.374822,0.197407
34.100000,0.380997,0.184544
34.200000,0.387186,0.171471
34.300000,0.393019,0.158298
34.400000,0.396481,0.144096
34.500000,0.400055,0.130365
34.600000,0.402564,0.116037
34.700000,0.404431,0.101173
34.800000,0.405733,0.087092
34.900000,0.406477,0.073156
35.000000,0.406962,0.058808
35.100000,0.406124,0.044552
35.200000,0.403386,0.030308
35.300000,0.403023,0.015852
35.400000,0.401931,0.002088
35.500000,0.399975,-0.013308
35.600000,0.396926,-0.025652
35.700000,0.394764,-0.039562
35.800000,0.393550,-0.053868
35.900000,0.389809,-0.067966
36.000000,0.386410,-0.081662
36.100000,0.384379,-0.095920
36.200000,0.381939,-0.110020
36.300000,0.378941,-0.123597
36.400000,0.376170,-0.137262
36.500000,0.373402,-0.150839
36.600000,0.370050,-0.164694
36.700000,0.365659,-0.177935
36.800000,0.360100,-0.190373
36.900000,0.352940,-0.203201
37.000000,0.345855,-0.215461
37.100000,0.338274,-0.227573
37.200000,0.329246,-0.238893
37.300000,0.319423,-0.249086
37.400000,0.308978,-0.259256
37.500000,0.298782,-0.268052
37.600000,0.288724,-0.277392
37.700000,0.278652,-0.286414
37.800000,0.267711,-0.294897
37.900000,0.256288,-0.302742
38.000000,0.244857,-0.310135
38.100000,0.233527,-0.318524
38.200000,0.223415,-0.327252
38.300000,0.212160,-0.335323
38.400000,0.200232,-0.342545
38.500000,0.189372,-0.350390
38.600000,0.178312,-0.358365
38.700000,0.165773,-0.365150
38.800000,0.153604,-0.372098
38.900000,0.140950,-0.378040
39.000000,0.127681,-0.382587
39.100000,0.114852,-0.386524
39.200000,0.102008,-0.391589
39.300000,0.090730,-0.394417
39.400000,0.082340,-0.395513
39.500000,0.071366,-0.396723
39.600000,0.058728,-0.398536
39.700000,0.044758,-0.397446
39.800000,0.030909,-0.396739
39.900000,0.018063,-0.396772
40.000000,0.010588,-0.396179
40.100000,-0.003405,-0.394769
40.200000,-0.011724,-0.393848
40.300000,-0.019560,-0.392395
40.400000,-0.028275,-0.390143
40.500000,-0.036681,-0.389879
40.600000,-0.045042,-0.389203
40.700000,-0.059611,-0.385932
40.800000,-0.072548,-0.380805
40.900000,-0.080347,-0.377432
41.000000,-0.089532,-0.373650
41.100000,-0.102287,-0.366379
41.200000,-0.111406,-0.362023
41.300000,-0.123236,-0.354906
41.400000,-0.128346,-0.352158
41.500000,-0.136277,-0.348903
41.600000,-0.148110,-0.343539
41.700000,-0.156452,-0.339266
41.800000,-0.169842,-0.331993
41.900000,-0.183266,-0.325304
42.000000,-0.193949,-0.318552
42.100000,-0.201612,-0.313772
42.200000,-0.214205,-0.305871
42.300000,-0.227420,-0.298650
42.400000,-0.240182,-0.290579
42.500000,-0.249195,-0.283366
42.600000,-0.257420,-0.276694
42.700000,-0.269672,-0.267316
42.800000,-0.280908,-0.259287
42.900000,-0.291416,-0.248785
43.000000,-0.301601,-0.238492
43.100000,-0.310513,-0.226805
43.200000,-0.319426,-0.215573
43.300000,-0.326858,-0.204819
43.400000,-0.335256,-0.192776
43.500000,-0.341681,-0.181028
43.600000,-0.346278,-0.167274
43.700000,-0.352970,-0.156703
43.800000,-0.359541,-0.142315
43.900000,-0.364693,-0.128980
44.000000,-0.368800,-0.116567
44.100000,-0.372964,-0.101545
44.200000,-0.376853,-0.087625
44.300000,-0.379267,-0.075115
44.400000,-0.380804,-0.061610
44.500000,-0.382224,-0.045743
44.600000,-0.382389,-0.033578
44.700000,-0.381276,-0.018495
44.800000,-0.380027,-0.002961
44.900000,-0.377579,0.009552
45.000000,-0.374089,0.024047
45.100000,-0.371770,0.037517
45.200000,-0.367994,0.051433
45.300000,-0.366197,0.064147
45.400000,-0.363296,0.078536
45.500000,-0.359650,0.090742
45.600000,-0.354296,0.103561
45.700000,-0.352409,0.118917
45.800000,-0.349163,0.131191
45.900000,-0.342610,0.145350
46.000000,-0.336500,0.157168
46.100000,-0.334626,0.161913
46.200000,-0.331897,0.167503
46.300000,-0.330461,0.173702
46.400000,-0.328454,0.179023
46.500000,-0.324587,0.191004
46.600000,-0.317641,0.205560
46.700000,-0.310324,0.217020
46.800000,-0.303443,0.229435
46.900000,-0.295964,0.242708
47.000000,-0.288780,0.253527
47.100000,-0.281069,0.265224
47.200000,-0.270710,0.277396
47.300000,-0.262022,0.287286
47.400000,-0.248213,0.293758
47.500000,-0.232944,0.298615
47.600000,-0.223126,0.306396
47.700000,-0.213768,0.315041
47.800000,-0.203806,0.320604
47.900000,-0.193246,0.327781
48.000000,-0.180125,0.334856
48.100000,-0.167692,0.342923
48.200000,-0.155164,0.348023
48.300000,-0.141435,0.352143
48.400000,-0.127012,0.358073
48.500000,-0.114116,0.364230
48.600000,-0.102280,0.369051
48.700000,-0.086413,0.373616
48.800000,-0.073988,0.375975
48.900000,-0.059599,0.377256
49.000000,-0.043985,0.379906
49.100000,-0.028988,0.381305
49.200000,-0.016401,0.381848
49.300000,-0.000175,0.382216
49.400000,0.013170,0.382107
49.500000,0.027362,0.382315
49.600000,0.043538,0.381021
49.700000,0.056859,0.380112
49.800000,0.069741,0.376885
49.900000,0.086091,0.374490
50.000000,0.097647,0.370606
50.100000,0.111472,0.365805
50.200000,0.125298,0.358322
50.300000,0.136540,0.350450
50.400000,0.150841,0.346377
50.500000,0.164955,0.339371
50.600000,0.177004,0.335205
50.700000,0.190354,0.329222
50.800000,0.203313,0.320434
50.900000,0.214186,0.313671
51.000000,0.226850,0.306394
51.100000,0.239908,0.298392
51.200000,0.250807,0.290514
51.300000,0.261007,0.281326
51.400000,0.270450,0.275841
51.500000,0.281826,0.269483
51.600000,0.293632,0.260201
51.700000,0.306416,0.250729
51.800000,0.316296,0.243083
51.900000,0.327170,0.233920
52.000000,0.339170,0.223823
52.100000,0.347415,0.214505
52.200000,0.356918,0.204105
52.300000,0.365645,0.190755
52.400000,0.371477,0.179200
52.500000,0.376995,0.165652
52.600000,0.381080,0.150255
52.700000,0.384573,0.137874
52.800000,0.387722,0.123885
52.900000,0.390343,0.108228
53.000000,0.392595,0.095342
53.100000,0.395641,0.081340
53.200000,0.395887,0.065343
53.300000,0.396222,0.052398
53.400000,0.400267,0.038850
53.500000,0.412648,0.029492
53.600000,0.410771,0.015943
53.700000,0.409548,0.000707
53.800000,0.407577,-0.013015
53.900000,0.407688,-0.027461
54.000000,0.404251,-0.041623
54.100000,0.399933,-0.055054
54.200000,0.397299,-0.069142
54.300000,0.394872,-0.083205
54.400000,0.390710,-0.096780
54.500000,0.387676,-0.109676
54.600000,0.385368,-0.122970
54.700000,0.380454,-0.133895
54.800000,0.378226,-0.146648
54.900000,0.374441,-0.160826
55.000000,0.370260,-0.174506
55.100000,0.363717,-0.187282
55.200000,0.357871,-0.200216
55.300000,0.351216,-0.212285
55.400000,0.342622,-0.223531
55.500000,0.334255,-0.233927
55.600000,0.326465,-0.244679
55.700000,0.315755,-0.254835
55.800000,0.304853,-0.263174
55.900000,0.293327,-0.273464
56.000000,0.283876,-0.281466
56.100000,0.273013,-0.290081
56.200000,0.261001,-0.297657
56.300000,0.250875,-0.306330
56.400000,0.239879,-0.314288
56.500000,0.228525,-0.321973
56.600000,0.218324,-0.331488
56.700000,0.207239,-0.340353
56.800000,0.196337,-0.347986
56.900000,0.185112,-0.355874
57.000000,0.173411,-0.363604
57.100000,0.162374,-0.371602
57.200000,0.150147,-0.378262
57.300000,0.138042,-0.383994
57.400000,0.124706,-0.388520
57.500000,0.111452,-0.392940
57.600000,0.097848,-0.396247
57.700000,0.083786,-0.398684
57.800000,0.069901,-0.400144
57.900000,0.055748,-0.401438
58.000000,0.043624,-0.402126
58.100000,0.029558,-0.403127
58.200000,0.014664,-0.402420
58.300000,0.001327,-0.401295
58.400000,-0.008618,-0.400973
58.500000,-0.022282,-0.398964
58.600000,-0.032659,-0.397850
58.700000,-0.046399,-0.395540
58.800000,-0.060876,-0.392020
58.900000,-0.075502,-0.388873
59.000000,-0.088020,-0.384925
59.100000,-0.097332,-0.381256
59.200000,-0.111904,-0.375132
59.300000,-0.123878,-0.367949
59.400000,-0.132855,-0.362791
59.500000,-0.145669,-0.355143
59.600000,-0.158933,-0.348511
59.700000,-0.171097,-0.341097
59.800000,-0.181762,-0.335298
59.900000,-0.190359,-0.330800
60.000000,-0.199097,-0.324404
