time_s,x_m,y_m
42.200000,0.147935,0.600733
42.300000,0.161364,0.585625
42.400000,0.174778,0.557291
42.500000,0.183488,0.529158
42.600000,0.196540,0.520442
42.700000,0.210045,0.517290
42.800000,0.223426,0.511911
42.900000,0.234785,0.504179
43.000000,0.247444,0.497116
43.100000,0.261364,0.491173
43.200000,0.275743,0.487116
43.300000,0.290348,0.485099
43.400000,0.304412,0.482764
43.500000,0.316522,0.479143
43.600000,0.330859,0.477871
43.700000,0.342532,0.473976
43.800000,0.356941,0.472014
43.900000,0.370196,0.468211
44.000000,0.383446,0.463774
44.100000,0.397059,0.459442
44.200000,0.411568,0.457002
44.300000,0.424689,0.455113
44.400000,0.438011,0.452953
44.500000,0.450229,0.449615
44.600000,0.462506,0.442837
44.700000,0.474799,0.434688
44.800000,0.487088,0.426544
44.900000,0.500391,0.420387
45.000000,0.512871,0.412727
45.100000,0.525867,0.405999
45.200000,0.538158,0.399717
45.300000,0.549783,0.392868
45.400000,0.558861,0.384246
45.500000,0.565914,0.373338
45.600000,0.573346,0.359685
45.700000,0.580967,0.346744
45.800000,0.587705,0.334970
45.900000,0.590870,0.323246
46.000000,0.599452,0.311207
46.100000,0.608320,0.299453
46.200000,0.617171,0.288647
46.300000,0.627874,0.278680
46.400000,0.639086,0.268480
46.500000,0.646612,0.257857
46.600000,0.654568,0.246584
46.700000,0.660092,0.233861
46.800000,0.665287,0.220450
46.900000,0.668061,0.206488
47.000000,0.670355,0.194104
47.100000,0.674342,0.185077
47.200000,0.677066,0.171430
47.300000,0.680593,0.162557
47.400000,0.685006,0.148547
47.500000,0.689000,0.134551
47.600000,0.691789,0.120953
47.700000,0.693403,0.106840
47.800000,0.695556,0.093416
47.900000,0.696641,0.079848
48.000000,0.698147,0.066946
48.100000,0.701832,0.053407
48.200000,0.705773,0.039591
48.300000,0.706790,0.026798
48.400000,0.707373,0.014270
48.500000,0.705083,-0.001337
48.600000,0.702838,-0.015762
48.700000,0.701748,-0.029613
48.800000,0.700305,-0.042200
48.900000,0.700157,-0.051067
49.000000,0.698581,-0.058377
49.100000,0.698393,-0.071345
49.200000,0.695976,-0.079316
49.300000,0.690942,-0.084336
49.400000,0.686392,-0.097208
49.500000,0.681274,-0.111472
49.600000,0.675182,-0.124356
49.700000,0.667892,-0.137201
49.800000,0.662962,-0.150545
49.900000,0.657744,-0.161648
50.000000,0.654811,-0.173496
50.100000,0.652315,-0.178702
50.200000,0.650058,-0.184073
50.300000,0.646751,-0.195635
50.400000,0.640616,-0.210071
50.500000,0.635319,-0.222790
50.600000,0.629666,-0.235132
50.700000,0.625108,-0.247946
50.800000,0.621129,-0.260796
50.900000,0.614866,-0.273347
51.000000,0.606392,-0.284047
51.100000,0.600646,-0.295799
51.200000,0.597376,-0.301574
51.300000,0.591602,-0.313569
51.400000,0.586047,-0.326770
51.500000,0.577148,-0.337669
51.600000,0.569299,-0.349450
51.700000,0.561611,-0.360689
51.800000,0.551232,-0.370011
51.900000,0.541458,-0.378484
52.000000,0.530407,-0.387591
52.100000,0.521617,-0.398658
52.200000,0.512771,-0.408894
52.300000,0.503059,-0.418501
52.400000,0.493271,-0.428242
52.500000,0.484471,-0.438719
52.600000,0.474605,-0.448443
52.700000,0.466609,-0.455430
52.800000,0.461911,-0.458709
52.900000,0.452161,-0.465786
53.000000,0.441104,-0.473634
53.100000,0.428833,-0.480465
53.200000,0.417191,-0.487575
53.300000,0.404212,-0.493618
53.400000,0.392953,-0.499878
53.500000,0.382126,-0.506181
53.600000,0.376068,-0.511013
53.700000,0.364527,-0.517652
53.800000,0.354209,-0.522441
53.900000,0.347155,-0.524618
54.000000,0.337556,-0.527576
54.100000,0.331299,-0.526896
54.200000,0.319570,-0.531119
54.300000,0.308837,-0.534604
54.400000,0.304155,-0.531269
54.500000,0.293378,-0.529511
54.600000,0.279278,-0.534643
54.700000,0.264931,-0.539070
54.800000,0.251754,-0.541627
54.900000,0.238112,-0.545225
55.000000,0.224776,-0.548612
55.100000,0.211981,-0.551897
55.200000,0.198372,-0.555519
55.300000,0.184778,-0.556386
55.400000,0.170454,-0.558684
55.500000,0.157325,-0.558489
55.600000,0.143046,-0.558743
55.700000,0.130516,-0.558070
55.800000,0.115811,-0.557228
55.900000,0.102674,-0.555955
56.000000,0.088392,-0.555162
56.100000,0.075238,-0.553757
56.200000,0.060368,-0.553426
56.300000,0.045940,-0.551619
56.400000,0.033465,-0.550654
56.500000,0.021090,-0.549823
56.600000,0.014758,-0.548760
56.700000,0.000327,-0.547479
56.800000,-0.013398,-0.546012
56.900000,-0.026733,-0.545170
57.000000,-0.038850,-0.543054
57.100000,-0.056112,-0.540943
57.200000,-0.068953,-0.538624
57.300000,-0.083952,-0.537703
57.400000,-0.097913,-0.534631
57.500000,-0.110099,-0.532298
57.600000,-0.125098,-0.528344
57.700000,-0.138800,-0.521066
57.800000,-0.149775,-0.514729
57.900000,-0.162376,-0.508376
58.000000,-0.175823,-0.500078
58.100000,-0.186949,-0.493685
58.200000,-0.200672,-0.484960
58.300000,-0.213239,-0.478464
58.400000,-0.224238,-0.471373
58.500000,-0.234401,-0.461490
58.600000,-0.245131,-0.451030
58.700000,-0.253794,-0.441026
58.800000,-0.262517,-0.428820
58.900000,-0.271916,-0.418003
59.000000,-0.281452,-0.408240
59.100000,-0.292627,-0.399193
59.200000,-0.302817,-0.387770
59.300000,-0.311898,-0.378580
59.400000,-0.321671,-0.366050
59.500000,-0.328929,-0.356108
59.600000,-0.338813,-0.345209
59.700000,-0.348781,-0.334172
59.800000,-0.358735,-0.324495
59.900000,-0.368791,-0.315160
60.000000,-0.378427,-0.305119
