time_s,x_m,y_m
49.400000,-0.325915,0.274766
49.500000,-0.315392,0.286229
49.600000,-0.305858,0.297850
49.700000,-0.296168,0.305954
49.800000,-0.282380,0.310697
49.900000,-0.268019,0.318241
50.000000,-0.260158,0.328937
50.100000,-0.249465,0.338677
50.200000,-0.237230,0.349254
50.300000,-0.227598,0.358158
50.400000,-0.216053,0.367633
50.500000,-0.204372,0.378688
50.600000,-0.194039,0.387279
50.700000,-0.182131,0.396683
50.800000,-0.169025,0.406911
50.900000,-0.158379,0.414768
51.000000,-0.146121,0.422275
51.100000,-0.132149,0.428590
51.200000,-0.120422,0.434222
51.300000,-0.107348,0.440956
51.400000,-0.092517,0.448193
51.500000,-0.080522,0.452954
51.600000,-0.068050,0.457007
51.700000,-0.055873,0.461642
51.800000,-0.050603,0.463162
51.900000,-0.054559,0.452801
52.000000,-0.039403,0.455972
52.100000,-0.025829,0.457657
52.200000,-0.012013,0.460253
52.300000,0.004172,0.460733
52.400000,0.017229,0.461616
52.500000,0.031274,0.460192
52.600000,0.046953,0.457373
52.700000,0.060053,0.456935
52.800000,0.073994,0.456633
52.900000,0.090318,0.455337
53.000000,0.103019,0.454126
53.100000,0.117298,0.453427
53.200000,0.132971,0.448647
53.300000,0.144765,0.445651
53.400000,0.159532,0.443122
53.500000,0.173306,0.442140
53.600000,0.187287,0.439127
53.700000,0.201430,0.433346
53.800000,0.215058,0.428319
53.900000,0.229415,0.425239
54.000000,0.243630,0.421069
54.100000,0.257542,0.417198
54.200000,0.271313,0.413113
54.300000,0.284778,0.408387
54.400000,0.298115,0.404046
54.500000,0.311964,0.400438
54.600000,0.325290,0.395829
54.700000,0.338886,0.390318
54.800000,0.351615,0.383495
54.900000,0.364188,0.375680
55.000000,0.376424,0.368063
55.100000,0.389025,0.361400
55.200000,0.400278,0.352886
55.300000,0.412485,0.343467
55.400000,0.422880,0.336250
55.500000,0.432918,0.325992
55.600000,0.445330,0.318474
55.700000,0.456306,0.309910
55.800000,0.467863,0.300150
55.900000,0.479788,0.292358
56.000000,0.489753,0.281974
56.100000,0.499675,0.272407
56.200000,0.510221,0.261131
56.300000,0.517126,0.250953
56.400000,0.524883,0.238496
56.500000,0.531789,0.226067
56.600000,0.538241,0.213058
56.700000,0.542063,0.198942
