time_s,x_m,y_m
35.400000,-0.512714,0.104546
35.500000,-0.508946,0.120266
35.600000,-0.504350,0.131844
35.700000,-0.499924,0.145724
35.800000,-0.494128,0.160662
35.900000,-0.488212,0.171421
36.000000,-0.480685,0.184012
36.100000,-0.473750,0.198438
36.200000,-0.467784,0.208744
36.300000,-0.462821,0.216208
36.400000,-0.453964,0.228484
36.500000,-0.446257,0.239886
36.600000,-0.438509,0.252281
36.700000,-0.430430,0.266073
36.800000,-0.424754,0.277704
36.900000,-0.415870,0.289741
37.000000,-0.410893,0.297820
37.100000,-0.397626,0.312613
37.200000,-0.387771,0.322396
37.300000,-0.376441,0.332847
37.400000,-0.369500,0.343598
37.500000,-0.363404,0.351583
37.600000,-0.351995,0.362767
37.700000,-0.341492,0.371653
37.800000,-0.331581,0.381031
37.900000,-0.319629,0.390708
38.000000,-0.308255,0.398892
38.100000,-0.297459,0.408762
38.200000,-0.284871,0.419224
38.300000,-0.276415,0.429121
38.400000,-0.266860,0.440808
38.500000,-0.255342,0.449996
38.600000,-0.243908,0.459189
38.700000,-0.232688,0.468122
38.800000,-0.221256,0.477409
38.900000,-0.208985,0.485582
39.000000,-0.196849,0.492337
39.100000,-0.184162,0.499935
39.200000,-0.172519,0.507634
39.300000,-0.159714,0.515531
39.400000,-0.147167,0.522525
39.500000,-0.134921,0.529869
39.600000,-0.121586,0.537259
39.700000,-0.109179,0.545074
39.800000,-0.096098,0.552005
39.900000,-0.082487,0.558210
40.000000,-0.069062,0.563274
40.100000,-0.055849,0.567031
40.200000,-0.041311,0.571255
40.300000,-0.026650,0.575472
40.400000,-0.012104,0.579089
40.500000,0.001970,0.582841
40.600000,0.015936,0.584375
40.700000,0.029162,0.585672
40.800000,0.036904,0.585638
40.900000,0.050066,0.584783
41.000000,0.065078,0.584094
41.100000,0.080249,0.585565
41.200000,0.094501,0.586424
41.300000,0.108743,0.585402
41.400000,0.122569,0.583768
41.500000,0.137268,0.581613
41.600000,0.151434,0.579459
41.700000,0.165588,0.575974
41.800000,0.178777,0.570482
41.900000,0.192438,0.565951
42.000000,0.205683,0.560496
42.100000,0.218108,0.553978
42.200000,0.229740,0.546656
42.300000,0.240790,0.538092
42.400000,0.255203,0.533419
42.500000,0.268127,0.527079
42.600000,0.280816,0.520010
42.700000,0.293025,0.513030
42.800000,0.304593,0.504764
42.900000,0.317387,0.497498
43.000000,0.327152,0.487563
43.100000,0.340885,0.483901
43.200000,0.352718,0.481289
43.300000,0.357638,0.474412
43.400000,0.368900,0.470645
43.500000,0.376467,0.467964
43.600000,0.388917,0.461763
43.700000,0.402446,0.455367
43.800000,0.416666,0.450127
43.900000,0.428638,0.442788
44.000000,0.439563,0.435287
44.100000,0.449299,0.425050
44.200000,0.460880,0.416181
44.300000,0.469500,0.405017
44.400000,0.478321,0.394574
44.500000,0.487671,0.384285
44.600000,0.498453,0.374763
44.700000,0.509136,0.365018
44.800000,0.519371,0.355275
44.900000,0.527157,0.343717
45.000000,0.533985,0.332035
45.100000,0.542989,0.321320
45.200000,0.549420,0.309005
45.300000,0.556574,0.296647
45.400000,0.565351,0.285665
45.500000,0.573339,0.274120
45.600000,0.577637,0.259668
45.700000,0.581811,0.245979
45.800000,0.586632,0.232477
45.900000,0.588640,0.217732
46.000000,0.592436,0.204481
46.100000,0.597325,0.191358
46.200000,0.599333,0.177327
46.300000,0.602528,0.163540
46.400000,0.603495,0.148979
46.500000,0.605930,0.135092
46.600000,0.607284,0.120972
46.700000,0.606709,0.106417
46.800000,0.607473,0.092506
46.900000,0.606784,0.078346
47.000000,0.600816,0.063795
47.100000,0.594107,0.049670
47.200000,0.588741,0.035396
47.300000,0.579707,0.022042
47.400000,0.568962,0.007778
47.500000,0.549028,-0.007315
47.600000,0.535874,-0.023364
47.700000,0.520974,-0.036210
47.800000,0.520769,-0.050769
47.900000,0.519032,-0.064782
48.000000,0.519404,-0.079020
48.100000,0.521680,-0.092715
48.200000,0.526809,-0.105500
48.300000,0.524862,-0.120899
48.400000,0.521525,-0.134797
48.500000,0.520028,-0.149172
48.600000,0.518761,-0.163798
48.700000,0.515101,-0.177638
48.800000,0.512097,-0.191289
48.900000,0.507127,-0.204642
49.000000,0.502908,-0.217890
49.100000,0.497482,-0.231396
49.200000,0.491474,-0.244675
49.300000,0.481695,-0.257397
49.400000,0.470854,-0.268954
49.500000,0.466892,-0.282711
49.600000,0.462406,-0.296181
49.700000,0.454000,-0.308466
49.800000,0.444640,-0.318840
49.900000,0.435854,-0.330361
50.000000,0.427900,-0.342299
50.100000,0.417848,-0.353273
50.200000,0.409280,-0.364401
50.300000,0.400620,-0.375106
50.400000,0.390074,-0.384882
50.500000,0.380297,-0.394843
50.600000,0.370992,-0.403556
50.700000,0.360976,-0.415598
50.800000,0.349808,-0.424540
50.900000,0.340758,-0.433851
51.000000,0.329788,-0.443524
51.100000,0.317909,-0.453450
51.200000,0.307870,-0.461645
51.300000,0.295857,-0.468747
51.400000,0.281476,-0.474927
51.500000,0.270099,-0.480825
51.600000,0.257503,-0.486297
51.700000,0.242805,-0.491040
51.800000,0.230574,-0.495849
51.900000,0.216967,-0.500444
52.000000,0.201762,-0.505036
52.100000,0.189450,-0.507847
52.200000,0.175366,-0.511887
52.300000,0.160282,-0.516656
52.400000,0.148792,-0.521012
52.500000,0.135470,-0.525401
52.600000,0.119255,-0.528036
52.700000,0.106918,-0.530475
52.800000,0.092721,-0.532753
52.900000,0.077691,-0.535523
53.000000,0.064952,-0.536484
53.100000,0.050546,-0.537171
53.200000,0.035064,-0.536491
53.300000,0.021880,-0.537165
53.400000,0.007310,-0.537775
53.500000,-0.008537,-0.537133
53.600000,-0.023210,-0.537625
53.700000,-0.035563,-0.538291
53.800000,-0.049565,-0.537038
53.900000,-0.055893,-0.536829
54.000000,-0.069915,-0.534830
54.100000,-0.086077,-0.531253
54.200000,-0.098971,-0.530868
54.300000,-0.112971,-0.527877
54.400000,-0.128503,-0.523833
54.500000,-0.139240,-0.519469
54.600000,-0.148021,-0.517659
54.700000,-0.160663,-0.511705
54.800000,-0.165948,-0.508581
54.900000,-0.170446,-0.502786
55.000000,-0.175383,-0.497050
55.100000,-0.180546,-0.493276
55.200000,-0.192195,-0.487605
55.300000,-0.201779,-0.482434
55.400000,-0.213262,-0.474907
55.500000,-0.224836,-0.466790
55.600000,-0.231401,-0.459952
55.700000,-0.234794,-0.452977
55.800000,-0.244750,-0.445139
55.900000,-0.254094,-0.440592
56.000000,-0.265159,-0.432779
56.100000,-0.278097,-0.423411
56.200000,-0.291378,-0.414633
56.300000,-0.303202,-0.408107
56.400000,-0.315715,-0.400817
56.500000,-0.328187,-0.390838
56.600000,-0.339228,-0.384448
56.700000,-0.350828,-0.377597
56.800000,-0.364780,-0.369094
56.900000,-0.376166,-0.363260
57.000000,-0.387207,-0.354344
57.100000,-0.399121,-0.344109
57.200000,-0.408234,-0.336220
57.300000,-0.419164,-0.326773
57.400000,-0.431183,-0.316142
57.500000,-0.439182,-0.308149
57.600000,-0.445478,-0.301872
57.700000,-0.456404,-0.291461
57.800000,-0.465686,-0.282228
57.900000,-0.472654,-0.270216
58.000000,-0.480804,-0.258930
58.100000,-0.489903,-0.248075
58.200000,-0.498951,-0.237044
58.300000,-0.505451,-0.223384
58.400000,-0.511393,-0.211521
58.500000,-0.515769,-0.197247
58.600000,-0.519122,-0.184148
58.700000,-0.523750,-0.172148
58.800000,-0.527249,-0.158627
58.900000,-0.531921,-0.143503
59.000000,-0.534707,-0.130694
59.100000,-0.537571,-0.116802
59.200000,-0.540984,-0.101695
59.300000,-0.543421,-0.089060
59.400000,-0.546868,-0.075491
59.500000,-0.548543,-0.059465
59.600000,-0.550398,-0.047339
59.700000,-0.554359,-0.033027
59.800000,-0.555276,-0.016837
59.900000,-0.553228,-0.003527
60.000000,-0.553365,0.010060
