# generated_by: experiments/mc_sweep_ow.py
# git_commit: 16a1a35
# date: 2026-07-03 10:36 UTC
# trials_per_cell: 1000  steps: 500  controller: logic_g_newton_contour_pentagon
# start_mode: fixed  fixed_start: (-0.5, 0.25)
# D_on: 0.02  D_stay: 0.1  collapse_rms: 0.3
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_lock,steps,success_track,exited_domain,collapsed,d_mean,d_p95,shape_rms_max,effort,final_x,final_y
0.02,0.01,22195661,-0.5,0.25,1.15911,-1,445,0,1,0,nan,nan,0.0775549,5.79556,-0.442255,-0.520037
0.02,0.01,22203580,-0.5,0.25,4.31862,129,239,0,1,0,0.272963,0.661152,2.25757e-09,3.18097,-1.0054,0.0089486
0.02,0.01,22211499,-0.5,0.25,2.7984,44,499,0,1,1,0.159543,0.442467,0.638878,6.59981,-0.445899,-0.529978
0.02,0.01,22219418,-0.5,0.25,0.446623,48,385,0,1,0,0.20863,0.560157,0.00048318,5.1595,-0.208514,0.528343
0.02,0.01,22227337,-0.5,0.25,0.40248,-1,280,0,1,0,nan,nan,1.36908e-07,3.82858,-0.325837,0.524345
0.02,0.01,22235256,-0.5,0.25,2.07492,-1,500,0,0,0,nan,nan,0.0351802,6.48936,-0.395911,-0.379955
0.02,0.01,22243175,-0.5,0.25,3.68444,66,255,0,1,0,0.168847,0.533228,9.04635e-09,3.41263,-1.00061,0.142127
0.02,0.01,22251094,-0.5,0.25,5.59931,192,213,1,1,0,0.0163038,0.056304,1.64648e-09,2.81416,-1.00632,0.0822431
0.02,0.01,22259013,-0.5,0.25,0.685588,233,474,0,1,1,0.134397,0.346832,1.29379,6.39317,-1.00094,-0.0827731
0.02,0.01,22266932,-0.5,0.25,2.25581,-1,500,0,0,0,nan,nan,0.0475975,6.47048,-0.929138,-0.3292
0.02,0.01,22274851,-0.5,0.25,1.4629,201,500,0,0,1,0.138118,0.475637,0.567392,6.52073,-0.84735,-0.442599
0.02,0.01,22282770,-0.5,0.25,0.069439,78,472,0,1,0,0.181897,0.480996,0.047332,6.26989,-0.361946,-0.527775
0.02,0.01,22037281,-0.5,0.25,0.447837,337,500,0,0,0,0.156406,0.365476,0.0501088,6.45468,-0.825437,-0.181769
0.02,0.01,22045200,-0.5,0.25,2.0238,-1,468,0,1,1,nan,nan,0.447718,6.16604,-0.304424,-0.521856
0.02,0.01,22053119,-0.5,0.25,2.54904,99,488,0,1,0,0.155961,0.659954,0.0479817,6.35523,-1.00179,-0.406827
0.02,0.01,22061038,-0.5,0.25,4.51155,393,500,0,0,1,0.14605,0.316356,0.663173,6.70218,-0.845227,0.10111
0.02,0.01,22068957,-0.5,0.25,0.644422,129,249,0,1,0,0.154993,0.36117,1.3343e-08,3.34761,-1.00317,0.132542
0.02,0.01,22076876,-0.5,0.25,0.52032,60,500,0,0,0,0.121598,0.337654,0.0570515,6.48665,-0.774433,-0.0654643
0.02,0.01,22084795,-0.5,0.25,1.24159,133,163,1,1,0,0.0155979,0.0606226,9.30971e-10,2.1346,-0.585598,-0.521461
0.02,0.01,22092714,-0.5,0.25,0.408318,132,500,0,0,0,0.116316,0.271228,0.0575813,6.432,0.719668,-0.271582
0.02,0.01,22100633,-0.5,0.25,4.00914,146,475,0,1,0,0.0975749,0.284272,0.0882539,6.22723,-0.524933,-0.520506
0.02,0.01,22108552,-0.5,0.25,2.50214,178,247,0,1,0,0.315535,0.57732,2.82032e-09,3.43077,-0.639346,0.524757
0.02,0.01,22116471,-0.5,0.25,3.05354,406,500,0,0,1,0.108047,0.259011,1.29762,6.65898,-0.434139,-0.437253
0.02,0.01,22124390,-0.5,0.25,3.93337,126,455,0,1,0,0.152643,0.413578,0.071733,5.97027,-0.525236,-0.521264
0.02,0.01,22132309,-0.5,0.25,1.52962,44,497,0,1,1,0.159416,0.410908,0.635841,6.47937,-0.375659,-0.52204
0.02,0.01,22140228,-0.5,0.25,0.200925,123,500,0,0,1,0.122999,0.365133,2.18645,6.77784,-0.539362,-0.448298
0.02,0.01,22148147,-0.5,0.25,3.46146,53,339,0,1,0,0.0899236,0.288098,5.29006e-06,4.36375,-0.289306,0.523005
0.02,0.01,22156066,-0.5,0.25,5.91392,295,500,0,0,1,0.113828,0.268288,1.23574,6.63951,-0.885042,-0.221976
0.02,0.01,22417393,-0.5,0.25,3.9446,140,269,0,1,0,0.237474,0.577148,2.75124e-08,3.64419,-1.00061,0.265015
0.02,0.01,22425312,-0.5,0.25,0.995429,-1,136,0,1,0,nan,nan,6.74767e-10,1.80157,-0.616125,-0.524337
0.02,0.01,22433231,-0.5,0.25,5.88136,299,344,0,1,0,0.132774,0.428004,1.47989e-05,4.52571,-0.251253,0.5204
0.02,0.01,22441150,-0.5,0.25,2.18174,189,500,0,0,0,0.169011,0.368768,0.265591,6.573,-0.858205,-0.174462
0.02,0.01,22449069,-0.5,0.25,5.10109,130,307,0,1,0,0.105816,0.396482,6.0322e-07,4.01131,-0.410051,0.521011
0.02,0.01,22456988,-0.5,0.25,2.50001,71,500,0,0,0,0.121758,0.300948,0.0526375,6.43627,-0.865829,-0.305219
0.02,0.01,22464907,-0.5,0.25,4.67057,-1,218,0,1,0,nan,nan,2.13817e-09,2.85012,-1.00496,0.111693
0.02,0.01,22472826,-0.5,0.25,3.9777,-1,194,0,1,0,nan,nan,1.11297e-09,2.69364,-0.352584,-0.522369
0.02,0.01,22480745,-0.5,0.25,5.08518,343,500,0,0,1,0.0412788,0.113752,1.85548,6.82845,-0.93997,-0.0889191
0.02,0.01,22488664,-0.5,0.25,4.60572,263,279,1,1,0,0.0145978,0.0441205,7.2948e-08,3.72868,-0.424731,0.523542
0.02,0.01,22496583,-0.5,0.25,1.987,54,139,0,1,0,0.350076,0.71021,6.74287e-10,1.92225,0.280324,-0.524254
0.02,0.01,22504502,-0.5,0.25,0.555599,132,488,0,1,1,0.1728,0.598748,1.25949,6.51967,-0.545492,-0.521514
0.02,0.01,22512421,-0.5,0.25,1.03262,-1,184,0,1,0,nan,nan,1.14651e-09,2.44768,-0.736587,-0.521645
0.02,0.01,22520340,-0.5,0.25,0.252587,114,450,0,1,0,0.121874,0.381601,0.0721504,5.95486,-0.621988,-0.522324
0.02,0.01,22528259,-0.5,0.25,0.76745,196,453,0,1,0,0.0945347,0.214416,0.0496418,5.92447,-0.685345,-0.52508
0.02,0.01,22536178,-0.5,0.25,2.21165,375,470,0,1,0,0.213117,0.452357,0.0514818,6.20663,-0.468846,-0.526803
0.02,0.01,22544097,-0.5,0.25,0.950335,107,211,0,1,0,0.0818088,0.172205,1.98296e-09,2.80087,-1.00299,-0.0661364
0.02,0.01,22552016,-0.5,0.25,3.47988,-1,286,0,1,0,nan,nan,3.23141e-07,3.7625,-0.476235,0.52216
0.02,0.01,22559935,-0.5,0.25,0.0227034,139,153,1,1,0,0.00758887,0.018913,8.79876e-10,1.95389,-0.528698,-0.520578
0.02,0.01,22567854,-0.5,0.25,0.829282,-1,450,0,1,1,nan,nan,0.559428,6.0557,-1.00914,-0.236125
0.02,0.01,22575773,-0.5,0.25,4.56617,151,185,0,1,0,0.104976,0.329005,1.15409e-09,2.39842,-0.717588,-0.522899
0.02,0.01,22583692,-0.5,0.25,4.11152,96,228,0,1,0,0.251249,0.66185,1.84463e-09,3.13252,-1.00237,0.021689
0.02,0.01,22591611,-0.5,0.25,2.49649,202,463,0,1,0,0.176513,0.447511,0.0994387,6.14014,-0.513883,-0.52147
0.02,0.01,22599530,-0.5,0.25,1.82291,319,334,1,1,0,0.00695947,0.0156474,2.13295e-06,4.46524,-0.456628,0.521648
0.02,0.01,22607449,-0.5,0.25,3.07655,409,462,0,1,0,0.108641,0.229317,0.263965,6.16852,-0.636901,-0.529232
0.02,0.01,22615368,-0.5,0.25,1.78835,318,500,0,0,0,0.21161,0.490204,0.0421219,6.71537,-0.944855,-0.094725
0.02,0.01,22623287,-0.5,0.25,5.4332,164,368,0,1,0,0.244466,0.749604,0.000144421,4.88411,-0.380606,0.522093
0.02,0.01,22631206,-0.5,0.25,1.93052,393,410,1,1,0,0.00486137,0.0147534,0.00105309,5.59623,-0.544014,-0.5227
0.02,0.01,22639125,-0.5,0.25,2.49422,-1,213,0,1,0,nan,nan,2.52475e-09,2.88594,-1.00591,0.0190048
0.02,0.01,22647044,-0.5,0.25,1.13102,211,500,0,0,0,0.140985,0.30789,0.0560313,6.48889,-0.886878,-0.222692
0.02,0.01,22654963,-0.5,0.25,0.751991,47,500,0,0,1,0.142436,0.459319,2.29351,6.84683,-0.247868,-0.253993
0.02,0.01,22662882,-0.5,0.25,1.16456,261,489,0,1,1,0.111309,0.265135,0.784122,6.4594,-1.00247,-0.14091
0.02,0.01,22670801,-0.5,0.25,2.59362,-1,170,0,1,0,nan,nan,9.60694e-10,2.29154,-0.783562,-0.525355
0.02,0.01,22678720,-0.5,0.25,2.19146,-1,500,0,0,1,nan,nan,0.683702,6.61585,-0.725089,-0.275661
0.02,0.01,22686639,-0.5,0.25,6.11903,-1,500,0,0,1,nan,nan,0.798252,6.49497,-0.242277,-0.175455
0.02,0.01,22694558,-0.5,0.25,1.30368,155,500,0,0,0,0.0890792,0.176136,0.0528684,6.44891,-0.919387,0.229073
0.02,0.01,22702477,-0.5,0.25,3.21779,152,464,0,1,1,0.114052,0.264972,0.430456,6.0705,-0.548483,-0.520647
0.02,0.01,22710396,-0.5,0.25,3.88401,-1,203,0,1,0,nan,nan,1.70916e-09,2.72192,-1.00529,-0.0224893
0.02,0.01,22718315,-0.5,0.25,4.56258,-1,500,0,0,0,nan,nan,0.15925,6.39839,-0.739979,-0.482667
0.02,0.01,22726234,-0.5,0.25,4.95299,360,500,0,0,1,0.201323,0.608718,0.78426,6.67321,-0.563031,-0.384448
0.02,0.01,22734153,-0.5,0.25,3.35893,262,273,1,1,0,0.00771191,0.0178259,4.76756e-08,3.54755,-1.00038,0.0428075
0.02,0.01,22742072,-0.5,0.25,3.79564,160,500,0,0,1,0.149822,0.429882,0.30524,6.61503,0.512748,-0.457413
0.02,0.01,22749991,-0.5,0.25,4.99129,307,325,1,1,0,0.00726751,0.0177313,4.37872e-07,4.36907,-0.450143,0.521539
0.02,0.01,22757910,-0.5,0.25,2.22177,66,327,0,1,0,0.18117,0.494815,1.19719e-05,4.37424,-0.455344,0.523552
0.02,0.01,22765829,-0.5,0.25,5.87896,279,327,0,1,0,0.0751654,0.236354,6.85116e-06,4.32241,-0.326714,0.520715
0.02,0.01,22773748,-0.5,0.25,1.49576,-1,231,0,1,0,nan,nan,4.65709e-09,3.06522,-1.00818,-0.0314711
0.02,0.01,22781667,-0.5,0.25,5.77287,384,500,0,0,0,0.237085,0.570444,0.048632,6.5081,-0.755456,-0.456573
0.02,0.01,22789586,-0.5,0.25,4.06262,198,500,0,0,1,0.113258,0.49654,0.884534,6.67816,-0.801621,-0.215502
0.02,0.01,22924209,-0.5,0.25,4.0345,-1,254,0,1,0,nan,nan,1.04382e-08,3.25843,-1.00367,0.017614
0.02,0.01,22932128,-0.5,0.25,1.78037,149,253,0,1,0,0.550647,0.931064,4.09339e-09,3.43821,-1.00094,-0.317614
0.02,0.01,22940047,-0.5,0.25,2.3591,365,481,0,1,1,0.215042,0.512617,1.61949,6.50942,0.545155,-0.526055
0.02,0.01,22947966,-0.5,0.25,5.21725,469,493,1,1,0,0.0098228,0.0174954,0.0361209,6.38201,-1.00427,-0.0331773
0.02,0.01,22955885,-0.5,0.25,1.98329,287,310,0,1,0,0.0533205,0.163755,1.12618e-06,4.15681,-0.358816,0.52017
0.02,0.01,22963804,-0.5,0.25,5.9891,-1,500,0,0,1,nan,nan,1.54846,6.85212,0.468526,-0.232776
0.02,0.01,22971723,-0.5,0.25,0.241409,-1,203,0,1,0,nan,nan,1.35876e-09,2.67617,-1.00155,-0.0237416
0.02,0.01,22979642,-0.5,0.25,3.63083,247,500,0,0,1,0.200896,0.56325,0.503717,6.62933,-0.199355,-0.365675
0.02,0.01,22987561,-0.5,0.25,2.5155,183,198,1,1,0,0.0115571,0.0288556,1.33327e-09,2.71619,-1.00396,0.05945
0.02,0.01,22995480,-0.5,0.25,3.12086,144,398,0,1,0,0.261727,0.94713,0.00191902,5.23525,0.000171246,0.521072
0.02,0.01,23003399,-0.5,0.25,6.15426,-1,231,0,1,0,nan,nan,4.12784e-09,3.08394,-1.00467,0.149862
0.02,0.01,23011318,-0.5,0.25,4.70988,62,500,0,0,0,0.135024,0.570367,0.0526217,6.40735,-0.940831,-0.376169
0.02,0.01,23019237,-0.5,0.25,0.28772,-1,490,0,1,1,nan,nan,1.2218,6.43976,-1.0059,-0.0814368
0.02,0.01,23027156,-0.5,0.25,0.903962,220,500,0,0,0,0.127674,0.318363,0.0576441,6.47943,-0.767754,-0.182789
0.02,0.01,23035075,-0.5,0.25,2.18518,131,491,0,1,1,0.278052,0.679285,1.39877,6.5812,-0.21981,-0.527037
0.02,0.01,23042994,-0.5,0.25,0.13958,-1,209,0,1,0,nan,nan,1.31775e-09,2.9496,-1.00162,-0.289977
0.02,0.01,22797505,-0.5,0.25,1.85891,383,458,0,1,0,0.0688323,0.15385,0.0430807,6.01473,-0.546144,-0.52386
0.02,0.01,22805424,-0.5,0.25,1.69642,124,491,0,1,1,0.165997,0.451544,1.3491,6.59991,-1.00792,-0.229612
0.02,0.01,22813343,-0.5,0.25,1.37668,119,478,0,1,0,0.20544,0.910312,0.0843157,6.24657,-0.0790589,-0.527409
0.02,0.01,22821262,-0.5,0.25,5.26129,258,500,0,0,0,0.0976013,0.445409,0.0582351,6.55394,-0.797536,-0.20299
0.02,0.01,22829181,-0.5,0.25,4.97719,134,500,0,0,1,0.111221,0.299426,1.27538,6.62388,-0.459234,-0.401202
0.02,0.01,22837100,-0.5,0.25,4.93294,219,500,0,0,0,0.113498,0.436036,0.0516717,6.48448,-0.596107,-0.31526
0.02,0.01,22845019,-0.5,0.25,4.74071,123,256,0,1,0,0.213945,0.517421,4.86574e-09,3.48561,-1.00025,0.0353491
0.02,0.01,22852938,-0.5,0.25,3.97542,-1,202,0,1,0,nan,nan,1.7763e-09,2.68095,-1.00194,0.00196816
0.02,0.01,22860857,-0.5,0.25,5.25464,406,500,0,0,0,0.424644,0.876986,0.0503985,6.48756,-0.19616,-0.50652
0.02,0.01,22868776,-0.5,0.25,4.89991,-1,308,0,1,0,nan,nan,8.74539e-07,4.23267,-0.530487,0.5231
0.02,0.01,22876695,-0.5,0.25,3.40801,268,500,0,0,1,0.285052,0.825919,1.64683,6.56343,0.277917,-0.476787
0.02,0.01,22884614,-0.5,0.25,2.61682,155,500,0,0,1,0.204572,0.732149,1.17192,6.44952,0.0473634,-0.411971
0.02,0.01,22892533,-0.5,0.25,3.25556,-1,500,0,0,0,nan,nan,0.0566522,6.41882,-0.773474,-0.174584
0.02,0.01,22900452,-0.5,0.25,5.74358,347,500,0,0,1,0.280919,0.578116,0.966153,6.57311,-0.759768,0.0353272
0.02,0.01,22908371,-0.5,0.25,5.51105,-1,497,0,1,1,nan,nan,0.73984,6.46363,-1.00369,0.311845
0.02,0.01,22916290,-0.5,0.25,5.63904,-1,500,0,0,0,nan,nan,0.0448868,6.46837,-0.259986,-0.497561
0.02,0.01,23050913,-0.5,0.25,1.61998,301,487,0,1,1,0.359983,0.970195,0.592604,6.3629,-0.0402707,-0.5235
0.02,0.01,23058832,-0.5,0.25,0.393433,157,246,0,1,0,0.475721,0.940277,9.55495e-09,3.40581,-1.00078,-0.413204
0.02,0.01,23066751,-0.5,0.25,4.0211,280,500,0,0,1,0.091839,0.222198,1.77756,6.59979,-0.953315,-0.177655
0.02,0.01,23074670,-0.5,0.25,3.65821,199,500,0,0,0,0.335437,0.887564,0.0505383,6.73824,-0.114744,-0.382718
0.02,0.01,23082589,-0.5,0.25,5.03918,70,240,0,1,0,0.163513,0.356912,2.28881e-09,3.20581,-1.00012,-0.0504195
0.02,0.01,23090508,-0.5,0.25,3.72228,142,500,0,0,1,0.208996,0.614124,1.33227,6.62739,0.213989,-0.26993
0.02,0.01,23098427,-0.5,0.25,0.411112,81,500,0,0,1,0.210072,0.611291,0.493427,6.72963,0.143741,-0.263801
0.02,0.01,23106346,-0.5,0.25,5.61745,171,186,1,1,0,0.0100956,0.0230387,1.2619e-09,2.57903,-1.00202,0.0526642
0.02,0.01,23114265,-0.5,0.25,1.30349,167,206,0,1,0,0.127369,0.369072,1.5509e-09,2.87985,-0.723594,-0.520873
0.02,0.01,23122184,-0.5,0.25,0.0353059,189,500,0,0,1,0.133914,0.47447,0.906816,6.7459,-0.937557,-0.0132633
0.02,0.01,23130103,-0.5,0.25,2.14113,201,277,0,1,0,0.431897,0.799722,4.83895e-08,3.78681,-1.00085,0.394521
0.02,0.01,23138022,-0.5,0.25,5.08518,125,326,0,1,0,0.0986412,0.35783,2.2724e-06,4.20157,-0.368687,0.52473
0.02,0.01,23145941,-0.5,0.25,4.02086,234,250,1,1,0,0.00799139,0.0288368,2.55421e-09,3.39528,-1.00002,0.0626543
0.02,0.01,23153860,-0.5,0.25,1.6728,57,181,0,1,0,0.27591,0.828816,1.1628e-09,2.50172,-0.578131,-0.521436
0.02,0.01,23161779,-0.5,0.25,1.28772,66,488,0,1,1,0.181843,0.559776,1.05434,6.49124,-0.605769,-0.522694
0.02,0.01,23169698,-0.5,0.25,1.39863,354,500,0,0,1,0.0518175,0.12935,1.42131,6.58222,-0.785834,-0.266187
0.02,0.01,23177617,-0.5,0.25,5.5162,277,301,1,1,0,0.00852669,0.0345085,7.90225e-08,3.94921,-0.430944,0.522147
0.02,0.01,23185536,-0.5,0.25,6.0066,75,258,0,1,0,0.0805577,0.187708,4.81779e-08,3.25239,1.00577,0.0922767
0.02,0.01,23193455,-0.5,0.25,3.49032,368,395,0,1,0,0.0335983,0.117517,0.00157775,5.19962,-0.6216,-0.522437
0.02,0.01,23201374,-0.5,0.25,5.72383,112,127,1,1,0,0.00898529,0.0275307,5.86899e-10,1.68004,-0.564505,-0.521906
0.02,0.01,23209293,-0.5,0.25,1.62194,-1,500,0,0,1,nan,nan,1.12776,6.69838,-0.777789,-0.273168
0.02,0.01,23217212,-0.5,0.25,2.62515,68,352,0,1,0,0.116029,0.280814,0.0001041,4.5827,-0.391441,0.524021
0.02,0.01,23225131,-0.5,0.25,2.8686,130,283,0,1,0,0.0703273,0.178388,3.09003e-07,3.6591,-0.430043,0.522383
0.02,0.01,23233050,-0.5,0.25,4.31105,371,500,0,0,0,0.0962379,0.275335,0.202607,6.52616,0.399874,-0.487156
0.02,0.01,23240969,-0.5,0.25,5.85338,115,157,0,1,0,0.0369915,0.120534,7.58387e-10,2.09278,-0.625392,-0.520933
0.02,0.01,23248888,-0.5,0.25,2.07163,54,500,0,0,1,0.152608,0.470415,1.43588,6.68848,-0.385908,-0.402459
0.02,0.01,23256807,-0.5,0.25,0.69718,332,500,0,0,0,0.218578,0.63284,0.0539417,6.49363,0.564895,-0.392576
0.02,0.01,23264726,-0.5,0.25,3.76734,366,500,0,0,1,0.0835695,0.211774,1.31863,6.70135,-0.45293,-0.498867
0.02,0.01,23272645,-0.5,0.25,5.92635,69,500,0,0,1,0.139569,0.564321,1.36081,6.75106,-0.327656,-0.316548
0.02,0.01,23280564,-0.5,0.25,4.42961,310,428,0,1,0,0.150498,0.413462,0.0160958,5.67154,-0.60589,-0.521116
0.02,0.01,23288483,-0.5,0.25,0.689482,-1,490,0,1,1,nan,nan,1.53777,6.54874,-0.919714,-0.524572
0.02,0.01,23296402,-0.5,0.25,4.98846,42,500,0,0,1,0.140481,0.387772,1.55118,6.64382,-0.643608,-0.486123
0.02,0.01,23304321,-0.5,0.25,0.0396252,375,500,0,0,1,0.22632,0.699371,1.42766,6.52776,-0.551001,-0.138363
0.02,0.01,23312240,-0.5,0.25,2.34822,-1,217,0,1,0,nan,nan,1.8025e-09,2.90073,-1.00168,-0.31475
0.02,0.01,23320159,-0.5,0.25,1.39923,235,248,1,1,0,0.0093775,0.0167788,6.55556e-09,3.279,-1.00256,0.0466876
0.02,0.01,23328078,-0.5,0.25,4.89606,185,500,0,0,0,0.161303,0.412937,0.053812,6.59058,-0.327246,-0.216367
0.02,0.01,23335997,-0.5,0.25,3.98073,131,500,0,0,1,0.136864,0.416314,2.35314,6.72067,-0.493324,-0.375736
0.02,0.01,23343916,-0.5,0.25,4.89359,226,237,1,1,0,0.00458578,0.0129547,4.02589e-09,3.13774,-1.00103,-0.000236646
0.02,0.01,23351835,-0.5,0.25,4.33524,-1,470,0,1,0,nan,nan,0.0391772,6.33272,-0.74327,-0.521234
0.02,0.01,23359754,-0.5,0.25,2.51722,294,488,0,1,1,0.165059,0.535884,0.841582,6.5925,-0.405177,-0.523194
0.02,0.01,23367673,-0.5,0.25,2.9059,226,482,0,1,1,0.176864,0.638036,1.13359,6.33156,-0.336984,-0.522844
0.02,0.01,23375592,-0.5,0.25,2.10735,207,500,0,0,1,0.199843,0.654073,0.522629,6.51087,-0.57335,-0.288298
0.02,0.01,23383511,-0.5,0.25,2.44245,148,403,0,1,0,0.233215,0.595843,0.00236777,5.44253,-0.187664,0.521417
0.02,0.01,23391430,-0.5,0.25,4.27143,-1,484,0,1,0,nan,nan,0.0571055,6.31663,-1.00561,-0.131313
0.02,0.01,23399349,-0.5,0.25,1.97329,153,261,0,1,0,0.412018,0.867368,3.76637e-09,3.60147,-1.0006,-0.342638
0.02,0.01,23407268,-0.5,0.25,3.06106,-1,484,0,1,0,nan,nan,0.0491972,6.30518,-0.686765,-0.521138
0.02,0.01,23415187,-0.5,0.25,5.57016,135,244,0,1,0,0.114744,0.245064,4.16561e-09,3.21033,-1.00336,0.170512
0.02,0.01,23423106,-0.5,0.25,1.84511,276,307,0,1,0,0.0553287,0.16601,5.39334e-07,3.96618,-0.359324,0.528404
0.02,0.01,23431025,-0.5,0.25,5.60328,205,220,1,1,0,0.0183562,0.0569751,1.98787e-09,2.93135,-1.00165,0.0812825
0.02,0.01,23438944,-0.5,0.25,4.27156,179,500,0,0,1,0.207736,0.493059,1.90039,6.78316,-0.401474,-0.254035
0.02,0.01,23446863,-0.5,0.25,5.98331,258,500,0,0,1,0.179195,0.534687,1.0564,6.54751,-0.938443,-0.222526
0.02,0.01,23454782,-0.5,0.25,5.72955,123,440,0,1,0,0.0784311,0.274452,0.0331009,5.7146,-0.600605,-0.521248
0.02,0.01,23462701,-0.5,0.25,4.30033,197,500,0,0,1,0.233013,0.775624,0.833574,6.79804,-0.437462,-0.428339
0.02,0.01,23470620,-0.5,0.25,1.25069,306,467,0,1,0,0.119739,0.438756,0.05813,6.18597,-0.632728,-0.52678
0.02,0.01,23478539,-0.5,0.25,1.71641,34,500,0,0,0,0.101637,0.296414,0.0578656,6.42441,-0.700148,-0.362499
0.02,0.01,23486458,-0.5,0.25,1.30384,308,500,0,0,0,0.122141,0.328154,0.0400956,6.41959,-0.868207,0.135641
0.02,0.01,23494377,-0.5,0.25,5.73627,175,201,1,1,0,0.00912114,0.0192781,1.54562e-09,2.77658,-1.00013,0.0510097
0.02,0.01,23502296,-0.5,0.25,3.01552,-1,500,0,0,0,nan,nan,0.112426,6.57612,-0.688664,-0.344965
0.02,0.01,23510215,-0.5,0.25,1.71904,111,152,1,1,0,0.0199684,0.07209,8.08054e-10,1.99371,-0.605577,-0.523413
0.02,0.01,23518134,-0.5,0.25,3.15451,-1,264,0,1,0,nan,nan,8.12196e-08,3.53395,-0.51568,0.524143
0.02,0.01,23526053,-0.5,0.25,0.00794364,125,500,0,1,1,0.133953,0.625363,1.19856,6.43172,-1.00274,-0.299433
0.02,0.01,23533972,-0.5,0.25,4.54695,206,500,0,0,1,0.075739,0.218242,1.4796,6.741,-0.416721,-0.423621
0.02,0.01,23541891,-0.5,0.25,2.97279,238,500,0,0,0,0.0898062,0.201258,0.160625,6.46511,-0.727464,-0.289468
0.02,0.01,23549810,-0.5,0.25,1.39146,53,500,0,0,0,0.172286,0.80018,0.0581513,6.50957,-0.916365,-0.466995
0.02,0.01,23684433,-0.5,0.25,3.79483,122,500,0,0,0,0.303466,0.92008,0.0445705,6.63339,-0.0631518,-0.476286
0.02,0.01,23692352,-0.5,0.25,4.76008,114,146,0,1,0,0.0602184,0.22936,7.70901e-10,1.92455,-0.680541,-0.522234
0.02,0.01,23700271,-0.5,0.25,4.88125,143,159,1,1,0,0.017995,0.0546151,8.42219e-10,2.12278,-0.583962,-0.523092
0.02,0.01,23708190,-0.5,0.25,0.29303,-1,500,0,0,0,nan,nan,0.0539716,6.45378,-0.60278,0.300518
0.02,0.01,23716109,-0.5,0.25,3.62952,282,500,0,0,0,0.173183,0.648535,0.299788,6.42482,0.696979,-0.497838
0.02,0.01,23724028,-0.5,0.25,2.26367,349,489,0,1,1,0.298642,0.713879,0.481777,6.62929,-0.515526,-0.522024
0.02,0.01,23731947,-0.5,0.25,1.72085,187,325,0,1,0,0.284675,0.663678,5.35949e-06,4.31768,-0.397997,0.523744
0.02,0.01,23739866,-0.5,0.25,3.17969,341,440,0,1,0,0.166862,0.43868,0.0148071,6.03244,-0.533839,-0.522781
0.02,0.01,23747785,-0.5,0.25,3.65927,123,475,0,1,1,0.131634,0.432725,1.22016,6.32596,-0.365066,-0.520751
0.02,0.01,23755704,-0.5,0.25,3.90111,365,500,0,0,1,0.11672,0.371755,3.51732,6.68937,0.195975,0.351336
0.02,0.01,23763623,-0.5,0.25,1.1214,-1,319,0,1,0,nan,nan,6.35264e-08,4.37216,-0.48675,0.522165
0.02,0.01,23771542,-0.5,0.25,2.09876,159,500,0,0,0,0.112822,0.299498,0.0568474,6.5838,-0.692892,-0.382248
0.02,0.01,23779461,-0.5,0.25,6.15118,453,500,0,0,1,0.073098,0.178556,1.61173,6.76926,-0.712785,-0.229332
0.02,0.01,23787380,-0.5,0.25,0.409118,88,486,0,1,1,0.0902628,0.25034,0.920201,6.46455,-1.00084,-0.0814973
0.02,0.01,23795299,-0.5,0.25,3.30236,232,500,0,0,1,0.181823,0.635423,0.650592,6.72501,-0.247854,-0.330049
0.02,0.01,23803218,-0.5,0.25,1.9453,47,223,0,1,0,0.169456,0.405171,2.63652e-09,3.01967,-1.00103,-0.015487
0.02,0.01,23557729,-0.5,0.25,0.0860198,441,487,0,1,1,0.0451243,0.0894574,1.64817,6.47018,-0.599483,-0.520459
0.02,0.01,23565648,-0.5,0.25,0.513055,133,480,0,1,0,0.098706,0.213638,0.0414125,6.20167,-0.589434,-0.523342
0.02,0.01,23573567,-0.5,0.25,1.5561,86,500,0,0,0,0.148338,0.514091,0.108737,6.56685,-0.540336,-0.472487
0.02,0.01,23581486,-0.5,0.25,1.49441,-1,500,0,1,1,nan,nan,1.10364,6.56498,-0.717203,-0.524271
0.02,0.01,23589405,-0.5,0.25,3.71625,-1,229,0,1,0,nan,nan,3.02128e-09,2.98665,-1.00284,0.0187298
0.02,0.01,23597324,-0.5,0.25,2.06936,280,500,0,0,0,0.254891,0.642835,0.0501413,6.5821,-0.61056,-0.475787
0.02,0.01,23605243,-0.5,0.25,5.86814,126,500,0,0,0,0.146295,0.42494,0.0536332,6.5152,-0.648696,-0.496692
0.02,0.01,23613162,-0.5,0.25,1.42096,150,489,0,1,0,0.0870953,0.312484,0.243505,6.32751,-0.553381,-0.526968
0.02,0.01,23621081,-0.5,0.25,2.55705,146,161,1,1,0,0.0087662,0.0224749,9.48064e-10,2.10394,-0.551619,-0.521629
0.02,0.01,23629000,-0.5,0.25,1.46233,41,500,0,0,0,0.163799,0.538018,0.0511949,6.52389,-0.941887,-0.343091
0.02,0.01,23636919,-0.5,0.25,3.42718,-1,132,0,1,0,nan,nan,6.46418e-10,1.75118,-0.519901,-0.525137
0.02,0.01,23644838,-0.5,0.25,1.61325,136,244,0,1,0,0.100917,0.235687,5.80422e-09,3.29634,-1.00331,0.101665
