# generated_by: experiments/basin_map.py
# git_commit: 148df0a
# date: 2026-07-17T07:58:13.104293+00:00
# mode: grid_heading0_relaxed  max_steps: 800  x_exit: 1.1  y_exit: 0.6
# grid: 200x100 over [-1.0,1.0]x[-0.5,0.5]  subsample: 20x10x10
# controller: separatrix_logic_c_step (Logic C), zero noise
# collapse_rms: 0.3  saddle_contact_d: 0.06
# core_park: final_D > 0.0 and final_gradD < 0.5
sigma_uv,sigma_p,seed,start_x,start_y,heading,steps,success_traverse,collapsed,final_x,final_y,final_D,final_gradD,dist_core,min_d_top,min_d_bot,outcome
0.0,0.0,1005695,-0.43500000000000005,0.45499999999999996,0.0,130,1,0,-1.4434873914226376e-08,-0.4509668206083071,-0.9511589334126016,0.9279555253454396,0.6733283440155267,0.011143799873303927,0.061033179222422164,TRAVERSE
0.0,0.0,1005760,-0.42500000000000004,0.10499999999999998,0.0,78,1,0,-4.350263404583055e-06,-0.4519913755900981,-0.9521000514892404,0.9091640576906771,0.6740117605526994,0.32610926767150034,0.06000862432039268,TRAVERSE
0.0,0.0,1005761,-0.42500000000000004,0.11499999999999999,0.0,91,1,0,5.3028089173901e-07,-0.4458531172282794,-0.9461749152507982,1.0211561093252566,0.6699137794235638,0.21117020547492546,0.06614688260595572,TRAVERSE
0.0,0.0,1005762,-0.42500000000000004,0.125,0.0,106,1,0,-1.1168522710824913e-08,-0.4432139402392548,-0.9434169034248574,1.068850465209403,0.6681605986990576,0.08640532527402789,0.06878605959188161,TRAVERSE
0.0,0.0,1005763,-0.42500000000000004,0.135,0.0,44,0,0,-0.00410762735462282,0.6043300467958106,-0.8729778222772269,1.8670919647382729,0.7817442361207968,0.006442446373628928,0.7641007786934915,EXIT
0.0,0.0,1005764,-0.42500000000000004,0.14500000000000002,0.0,47,0,0,0.003225304961635353,0.6054033775205123,-0.8710290401918318,1.8827601775731575,0.7831336713126975,0.003294398336998578,0.7724312267121262,EXIT
0.0,0.0,1005765,-0.42500000000000004,0.15500000000000003,0.0,116,1,0,-2.1409687659309135e-08,-0.44344447397334535,-0.9436628306684537,1.0646958599836533,0.6683135342695147,0.017066046705495067,0.06855552585825027,TRAVERSE
0.0,0.0,1005766,-0.42500000000000004,0.16500000000000004,0.0,119,1,0,-1.3480059906275285e-08,-0.4507212473096422,-0.9509304999242079,0.932453927268305,0.6731638948252497,0.01526161969293347,0.0612787525214832,TRAVERSE
0.0,0.0,1005767,-0.42500000000000004,0.17500000000000004,0.0,129,1,0,-1.835293269673392e-08,-0.4441404018533908,-0.9443994145816544,1.0521405556708272,0.6687755065831577,0.007484106261284774,0.0678595979791768,TRAVERSE
0.0,0.0,1005768,-0.42500000000000004,0.18500000000000005,0.0,48,0,0,-6.546969451942664e-05,0.6083742454507735,-0.8654720196215203,1.926455966003187,0.7874349224663327,0.00644390227896978,0.8061327434114063,EXIT
0.0,0.0,1005769,-0.42500000000000004,0.19499999999999995,0.0,48,0,0,-0.0055208602953297214,0.6097809157813797,-0.8624544265317196,1.9502852050558852,0.7850747638628113,0.0076400591221034275,0.8146471628870993,EXIT
0.0,0.0,1005770,-0.42500000000000004,0.20499999999999996,0.0,123,1,0,-2.0562152476070555e-08,-0.4519215626522712,-0.952036535518666,0.9104457053144311,0.6739681581706354,0.013036080104316086,0.06007843717671958,TRAVERSE
0.0,0.0,1005771,-0.42500000000000004,0.21499999999999997,0.0,122,1,0,-2.393612192711873e-08,-0.4420124117375554,-0.9421196562078553,1.0904675266635908,0.6673641795855759,0.012329055190741163,0.06998758809120265,TRAVERSE
0.0,0.0,1005772,-0.42500000000000004,0.22499999999999998,0.0,51,0,0,-0.003228903529279755,0.6030209562005393,-0.8754687125581418,1.8464484450387584,0.781291108298139,0.0017463882242458445,0.8403868156985805,EXIT
0.0,0.0,1005773,-0.42500000000000004,0.235,0.0,52,0,0,-0.0019872206002311496,0.6096525707622215,-0.8629592786858182,1.945866154338098,0.7872058088470055,0.000855119546328032,0.8490288569889718,EXIT
0.0,0.0,1005774,-0.42500000000000004,0.245,0.0,119,1,0,-1.2755357330547964e-08,-0.44244262230678916,-0.9425871237452739,1.0827345571881495,0.6676492052555375,0.008206182405151545,0.06955737752293746,TRAVERSE
0.0,0.0,1005775,-0.42500000000000004,0.255,0.0,119,1,0,-2.8310879027678333e-08,-0.45197986287531666,-0.9520895835080252,0.9093754205277792,0.6740072463511886,0.009301589313275318,0.06002013695353892,TRAVERSE
0.0,0.0,1005776,-0.42500000000000004,0.265,0.0,120,1,0,-3.131076109265848e-08,-0.44988446333431614,-0.9501438294237756,0.947765368161648,0.6726038946057669,0.00975874490997322,0.0621155364979511,TRAVERSE
0.0,0.0,1005777,-0.42500000000000004,0.275,0.0,119,1,0,-5.4048125465907164e-09,-0.4444742673099502,-0.9447496814167425,1.0461101004395428,0.6689972861648279,0.014672672733768252,0.06752573252301904,TRAVERSE
0.0,0.0,1005778,-0.42500000000000004,0.28500000000000003,0.0,117,1,0,-1.6612225909688288e-08,-0.4457817214678749,-0.9461019628424598,1.0224501049444772,0.669866648358191,0.0112013650332002,0.06621827836609177,TRAVERSE
0.0,0.0,1005779,-0.42500000000000004,0.29500000000000004,0.0,126,1,0,-2.2248076906224618e-08,-0.44949563962463496,-0.9497739341433119,0.9548711598173591,0.6723438910211673,0.009796891319053617,0.06250436020809813,TRAVERSE
0.0,0.0,1005780,-0.42500000000000004,0.30500000000000005,0.0,125,1,0,-1.2865508491888278e-08,-0.4405983691654806,-0.9405597478411101,1.1158282896544416,0.6664284733156086,0.01011528902704007,0.07140163058818241,TRAVERSE
0.0,0.0,1005781,-0.42500000000000004,0.31499999999999995,0.0,129,1,0,-1.4473918767225294e-08,-0.44931429572641307,-0.9496004737487216,0.9581832911708488,0.6722226728325994,0.009541288319538382,0.06268570410651941,TRAVERSE
0.0,0.0,1005782,-0.42500000000000004,0.32499999999999996,0.0,117,1,0,-1.449944965250157e-08,-0.4450630294387343,-0.9453624582224968,1.0354643656657168,0.6693885909348428,0.011444155027814895,0.0669369703947802,TRAVERSE
0.0,0.0,1005783,-0.42500000000000004,0.33499999999999996,0.0,119,1,0,-1.5024442794053794e-08,-0.44659754415866043,-0.9469300662246629,1.0076517255581432,0.67040983840044,0.009054981776344726,0.06540245567553545,TRAVERSE
0.0,0.0,1005784,-0.42500000000000004,0.345,0.0,119,1,0,-1.0309722975794985e-08,-0.44077562481583904,-0.9407572534010521,1.1126540083914915,0.6665456781962287,0.01139477562567286,0.07122437493724329,TRAVERSE
0.0,0.0,1005785,-0.42500000000000004,0.355,0.0,119,1,0,-1.8686911645397302e-08,-0.447145754612245,-0.9474797421631365,0.9976927234770241,0.6707751539680362,0.011765250862933466,0.06485424522193253,TRAVERSE
0.0,0.0,1005786,-0.42500000000000004,0.365,0.0,119,1,0,-2.0348875869047323e-08,-0.448167171097539,-0.9484893129260246,0.9791057955995217,0.6714564713372679,0.011867676746826171,0.0638328287362817,TRAVERSE
0.0,0.0,1005787,-0.42500000000000004,0.375,0.0,119,1,0,-2.183770745946741e-08,-0.44903158784364505,-0.9493288581804313,0.9633442885343069,0.6720337380248689,0.011975028730361202,0.06296841198953998,TRAVERSE
0.0,0.0,1005788,-0.42500000000000004,0.385,0.0,119,1,0,-1.5129678255602446e-08,-0.44484483524582075,-0.9451360952746257,1.0394113163468834,0.669243537372759,0.012084776458711638,0.06715516458749751,TRAVERSE
0.0,0.0,1005789,-0.42500000000000004,0.395,0.0,119,1,0,-2.0105679017501377e-08,-0.4481164944473859,-0.9484396717331555,0.9800289262017139,0.6714226481808128,0.012105398106786912,0.06388350538646285,TRAVERSE
0.0,0.0,1005790,-0.42500000000000004,0.405,0.0,119,1,0,-1.4106884697421643e-08,-0.44386976716240967,-0.9441140077601161,1.057025506767839,0.6685958092105628,0.011901392045431947,0.06813023266980098,TRAVERSE
0.0,0.0,1005791,-0.42500000000000004,0.41500000000000004,0.0,121,1,0,-2.3090187893648473e-08,-0.45136706097789725,-0.951528870724878,0.9206192083684742,0.6735964672158231,0.011400106918125475,0.0606329388521453,TRAVERSE
0.0,0.0,1005792,-0.42500000000000004,0.42500000000000004,0.0,118,1,0,-9.03656671944845e-09,-0.4422826403673548,-0.9424136756560562,1.0856111351698339,0.667543200799583,0.010704743714136346,0.06971735946204859,TRAVERSE
0.0,0.0,1005793,-0.42500000000000004,0.43500000000000005,0.0,119,1,0,-1.6000498958187077e-08,-0.4479122489612442,-0.9482391253708564,0.9837484729050998,0.6712863522886644,0.010030155957986302,0.06408775087271719,TRAVERSE
0.0,0.0,1005794,-0.42500000000000004,0.44499999999999995,0.0,119,1,0,-1.519376688815151e-08,-0.44750515513066896,-0.9478371391768883,0.9911572839892934,0.6710147902056686,0.009766188102836781,0.06449484470344431,TRAVERSE
0.0,0.0,1005795,-0.42500000000000004,0.45499999999999996,0.0,117,1,0,-1.2098486037078379e-08,-0.4410671955820616,-0.9410809092280408,1.107429579967031,0.6667385236508677,0.012374479102994959,0.07093280424424414,TRAVERSE
0.0,0.0,1005796,-0.42500000000000004,0.46499999999999997,0.0,121,1,0,-1.6088857667425256e-08,-0.44931289873023394,-0.9495991351525055,0.9582088015976162,0.6722217378785872,0.009117867151649325,0.06268710110269864,TRAVERSE
0.0,0.0,1005797,-0.42500000000000004,0.475,0.0,125,1,0,-1.6989470337513968e-08,-0.444453117944909,-0.9447275528112272,1.0464922483547665,0.6689832262930672,0.009867532434322012,0.06754688188803742,TRAVERSE
0.0,0.0,1005798,-0.42500000000000004,0.485,0.0,121,1,0,-1.5313451400452333e-08,-0.4480059720810828,-0.9483312453753299,0.9820418671903434,0.67134889268313,0.008878936765065537,0.06399402775283977,TRAVERSE
0.0,0.0,1005799,-0.42500000000000004,0.495,0.0,127,1,0,-2.0521173445716318e-08,-0.44686812997838216,-0.947202057718242,1.0027376462516302,0.6705901170381228,0.009824735801236478,0.06513186985582128,TRAVERSE
0.0,0.0,1005800,-0.41500000000000004,-0.495,0.0,61,0,0,-1.0024498376138202,-0.6011690669138248,-0.8789023499820778,1.8174859074954588,0.783492237569839,1.078076991684731,0.4150301193889427,EXIT
0.0,0.0,1005801,-0.41500000000000004,-0.485,0.0,173,0,0,-1.1100846180216004,0.4971663548939052,-0.8620781225033691,1.9526564541718292,0.7870054800222516,0.9633652338787957,0.41527099585692234,EXIT
0.0,0.0,1005802,-0.41500000000000004,-0.475,0.0,192,0,0,-1.1007741127242274,0.49847451690133693,-0.8796540513597877,1.8109965851975314,0.780644847878729,0.9456289085365697,0.41575233011974816,EXIT
0.0,0.0,1005803,-0.41500000000000004,-0.46499999999999997,0.0,67,0,0,-0.9979709013698254,-0.6047293072586465,-0.872354439478819,1.8719075131608158,0.7833725510053302,1.0504522835426653,0.41647328845917597,EXIT
0.0,0.0,1005804,-0.41500000000000004,-0.455,0.0,68,0,0,-1.0010935596316102,-0.6058689218181813,-0.8702398746029206,1.8889067161761448,0.7862390895455424,1.0412732590439457,0.41743262929483604,EXIT
0.0,0.0,1005805,-0.41500000000000004,-0.445,0.0,72,0,0,-0.9988285721927225,-0.6028067604613696,-0.8759506750798352,1.84225515911724,0.7824358982650024,1.0321094903158288,0.4186287137786896,EXIT
0.0,0.0,1005806,-0.41500000000000004,-0.435,0.0,72,0,0,-0.9980412123217525,-0.6080741608489671,-0.8660126008824056,1.922337935869944,0.7860020574165798,1.0229613873455832,0.4200595195921645,EXIT
0.0,0.0,1005807,-0.41500000000000004,-0.425,0.0,337,1,0,-1.3216065901609322e-07,-0.4515715129941594,-0.9517167098758439,0.9168693988049404,0.6737334036450863,0.01239189691660766,0.06042848683555331,TRAVERSE
0.0,0.0,1005808,-0.41500000000000004,-0.415,0.0,61,0,0,-1.0019658557156965,-0.6066111982389831,-0.8688080516577669,1.900374462961065,0.7873670466391938,1.0047138896223144,0.4236153915995027,EXIT
0.0,0.0,1005809,-0.41500000000000004,-0.405,0.0,61,0,0,-1.0044929270541885,-0.6014249623762528,-0.878300555106268,1.8228799955574793,0.785000062940749,0.9956153875869939,0.42573465914816006,EXIT
0.0,0.0,1005810,-0.41500000000000004,-0.395,0.0,62,0,0,-1.0023761526250656,-0.608022959481321,-0.866093595295763,1.9217459032936435,0.7887165003870449,0.9865343379730885,0.42807709586007986,EXIT
0.0,0.0,1005811,-0.41500000000000004,-0.385,0.0,70,0,0,-1.0021329554639207,-0.6014394396148867,-0.8784245120432392,1.8215177863038723,0.7834965886889366,0.9774712271980184,0.4306390600026895,EXIT
0.0,0.0,1005812,-0.41500000000000004,-0.375,0.0,87,0,0,-0.9974251748455528,-0.6081890730083442,-0.8657647950315679,1.9243247459621184,0.7857008038031257,0.9684265589088313,0.43341665865538676,EXIT
0.0,0.0,1005813,-0.41500000000000004,-0.365,0.0,80,0,0,-0.9980926013057276,-0.604525639078482,-0.8727398946604186,1.8687608786308683,0.7832927216429076,0.9594008547004741,0.43640577448058593,EXIT
0.0,0.0,1005814,-0.41500000000000004,-0.355,0.0,70,0,0,-1.002346677186871,-0.604247569026419,-0.873240886847426,1.864709638529178,0.7857908810587123,0.9503946548671242,0.43960209280666535,EXIT
0.0,0.0,1005815,-0.41500000000000004,-0.345,0.0,61,0,0,-1.0046902564403477,-0.6006703512998138,-0.8796527511970123,1.8113960099038817,0.7845489952045479,0.9414085191881365,0.4430011286667338,EXIT
0.0,0.0,1005816,-0.41500000000000004,-0.33499999999999996,0.0,311,1,0,2.1630124592830757e-07,-0.4423532984292651,-0.9424903379557054,1.0843407929377389,0.6675898623631513,0.011062385157692768,0.06964670140037864,TRAVERSE
0.0,0.0,1005817,-0.41500000000000004,-0.325,0.0,157,0,0,-1.1004739571002131,0.5195884911006008,-0.8765349522908418,1.844764034576336,0.7940662272378719,0.9234987818075344,0.45038872099554184,EXIT
0.0,0.0,1005818,-0.41500000000000004,-0.315,0.0,64,0,0,-1.000959651544325,-0.6022592986930709,-0.8769611999200198,1.8337937531154564,0.7833752838440088,0.9145764046814241,0.45436769251345327,EXIT
0.0,0.0,1005819,-0.41500000000000004,-0.305,0.0,64,0,0,-1.001034949786001,-0.6050626028149432,-0.8717591165972184,1.8766727164672583,0.7855805332569374,0.9056765427016424,0.45853026072441505,EXIT
0.0,0.0,1005820,-0.41500000000000004,-0.29500000000000004,0.0,65,0,0,-0.9993744145036549,-0.6016259396308677,-0.8781245916726153,1.8239764073535323,0.7818750393110095,0.896799866190891,0.4628714724413247,EXIT
0.0,0.0,1005821,-0.41500000000000004,-0.28500000000000003,0.0,64,0,0,-1.0010086695142622,-0.6046063627481537,-0.8726142161432459,1.8697305894309537,0.7852124176323265,0.8879470704946326,0.4673863498220717,EXIT
0.0,0.0,1005822,-0.41500000000000004,-0.275,0.0,64,0,0,-1.0009901638718512,-0.6034996688179954,-0.8746743415372827,1.8528366228923554,0.7843487709939849,0.8791188770581599,0.4720699100768868,EXIT
0.0,0.0,1005823,-0.41500000000000004,-0.265,0.0,64,0,0,-1.0009930026415574,-0.6021749666068104,-0.8771151589148127,1.832501955766854,0.7833317809866498,0.8703160345529662,0.4769171835864169,EXIT
0.0,0.0,1005856,-0.41500000000000004,0.06499999999999995,0.0,48,1,0,-0.001432975875217249,-0.44559370524336356,-0.9458896641336338,1.0262267141852854,0.6686724367709135,0.5971635524343553,0.0664056439948097,TRAVERSE
0.0,0.0,1005857,-0.41500000000000004,0.07499999999999996,0.0,50,1,0,-0.0003373432669383826,-0.4472832685812244,-0.947615672900782,0.9952138679314187,0.6706154582816035,0.583058793453328,0.06471884033698708,TRAVERSE
0.0,0.0,1005858,-0.41500000000000004,0.08499999999999996,0.0,54,1,0,0.00043859878879741004,-0.44636135154102224,-0.9466897105802938,1.0119739532804604,0.6699254060935651,0.5488754195503073,0.06563794394152088,TRAVERSE
0.0,0.0,1005859,-0.41500000000000004,0.09499999999999997,0.0,61,1,0,-0.0001299939276534351,-0.4481948711379033,-0.9485162647474547,0.9786043591445868,0.6713781836529167,0.4701857415275684,0.06380511982702737,TRAVERSE
0.0,0.0,1005860,-0.41500000000000004,0.10499999999999998,0.0,67,1,0,5.003604009558756e-06,-0.4478947573010497,-0.9482219149508745,0.9840669457570556,0.6712709661819083,0.4115779022192581,0.06410524632092371,TRAVERSE
0.0,0.0,1005861,-0.41500000000000004,0.11499999999999999,0.0,78,1,0,1.0598549911404003e-06,-0.4450110520478597,-0.9453086130352651,1.0364047703106556,0.6693532524690344,0.31438082107214554,0.06698894781853658,TRAVERSE
0.0,0.0,1005862,-0.41500000000000004,0.125,0.0,91,1,0,3.1259690745401764e-07,-0.4403357872514695,-0.9402661344105222,1.1205280424739266,0.6662546757341081,0.20038442956138441,0.07166421250362146,TRAVERSE
0.0,0.0,1005863,-0.41500000000000004,0.135,0.0,107,1,0,-3.4879999559941e-08,-0.4518790088192713,-0.951997775943828,0.9112268382426512,0.6739396143064219,0.07744290083420333,0.06012099100978949,TRAVERSE
0.0,0.0,1005864,-0.41500000000000004,0.14500000000000002,0.0,46,0,0,0.08313493831645652,0.6100989738719491,-0.7971788108995616,2.4782710950245606,0.7389162588358912,0.003531494963525906,0.7669745758498127,EXIT
0.0,0.0,1005865,-0.41500000000000004,0.15500000000000003,0.0,46,0,0,0.003629499020285263,0.6081588584999725,-0.8657600067133766,1.9245015047934706,0.7850101091163365,0.0062838669092253685,0.7754031209635411,EXIT
0.0,0.0,1005866,-0.41500000000000004,0.16500000000000004,0.0,114,1,0,-2.0236889793541952e-08,-0.4419189333811162,-0.9420176426080054,1.0921467341119084,0.6673022729197122,0.013220101444533339,0.07008106644742436,TRAVERSE
0.0,0.0,1005867,-0.41500000000000004,0.17500000000000004,0.0,53,0,0,0.005143214035811886,0.6086750766131178,-0.8646375565013552,1.933476266000412,0.7844543246772187,0.002640617456668754,0.7923698631321109,EXIT
0.0,0.0,1005868,-0.41500000000000004,0.18500000000000005,0.0,126,1,0,-1.647468303213791e-08,-0.4484351183869076,-0.9487510075919638,0.9742231949098398,0.671635346693425,0.009478241291373188,0.06356488144676835,TRAVERSE
0.0,0.0,1005869,-0.41500000000000004,0.19499999999999995,0.0,126,1,0,-2.0394536087708914e-08,-0.44196448069931665,-0.9420673683309729,1.0913285875081409,0.6673324372494425,0.010248104075879994,0.07003551912933706,TRAVERSE
0.0,0.0,1005870,-0.41500000000000004,0.20499999999999996,0.0,118,1,0,-1.7125699881363292e-08,-0.4504169481811601,-0.9506459072859883,0.9380249856434785,0.672960184619514,0.009688526848459616,0.061583051650417796,TRAVERSE
0.0,0.0,1005871,-0.41500000000000004,0.21499999999999997,0.0,124,1,0,-1.3213603431335338e-08,-0.45059888634624506,-0.9508162668782421,0.9346945025519378,0.6730819735833615,0.009909102389765669,0.06140111348506838,TRAVERSE
0.0,0.0,1005872,-0.41500000000000004,0.22499999999999998,0.0,122,1,0,-2.617920994568701e-08,-0.4494602257147606,-0.949740106967166,0.9555180699758813,0.6723202126370694,0.010799933752138068,0.0625397741180149,TRAVERSE
0.0,0.0,1005873,-0.41500000000000004,0.235,0.0,51,0,0,-0.0009729402950855864,0.600325974566818,-0.8804772357479427,1.8039025361552243,0.7806531125008931,0.0013835621069801134,0.8440675328431961,EXIT
0.0,0.0,1005874,-0.41500000000000004,0.245,0.0,121,1,0,-2.5529388378760693e-08,-0.4486883598080646,-0.9489971366815579,0.9696060297421683,0.671804449745507,0.009271502096750263,0.06331164002542344,TRAVERSE
0.0,0.0,1005875,-0.41500000000000004,0.255,0.0,120,1,0,-2.620823307680764e-08,-0.45139293926052,-0.9515526886287985,0.9201446643144819,0.673613805830922,0.009741795968585092,0.06060706056946823,TRAVERSE
0.0,0.0,1005876,-0.41500000000000004,0.265,0.0,117,1,0,-7.669353293641526e-09,-0.4464547847882117,-0.9467860295111201,1.0102431899804343,0.6703147523297807,0.010507884600647473,0.06554521504597313,TRAVERSE
0.0,0.0,1005877,-0.41500000000000004,0.275,0.0,122,1,0,-2.14925462334777e-08,-0.45010761817056916,-0.9503548725661007,0.9436846338967819,0.672753183896321,0.01048859054027548,0.061892381661433654,TRAVERSE
0.0,0.0,1005878,-0.41500000000000004,0.28500000000000003,0.0,120,1,0,-1.9060990281520123e-08,-0.4490612980052336,-0.9493574712400681,0.9628020548493403,0.6720535918400818,0.014038190175884395,0.062938701827939,TRAVERSE
0.0,0.0,1005879,-0.41500000000000004,0.29500000000000004,0.0,118,1,0,-2.5002707057519835e-08,-0.450797613401511,-0.9510016543837471,0.9310552935673492,0.6732150200684709,0.012112454125245826,0.06120238642946918,TRAVERSE
0.0,0.0,1005880,-0.41500000000000004,0.30500000000000005,0.0,134,1,0,-1.8008325851359697e-08,-0.44261876007205103,-0.9427775551782338,1.079566221885476,0.6677659386037853,0.009804427359167079,0.06938123975804168,TRAVERSE
0.0,0.0,1005881,-0.41500000000000004,0.31499999999999995,0.0,120,1,0,-2.6467862320837348e-08,-0.45135968370130874,-0.9515220785633557,0.9207544850185005,0.6735915213266003,0.011055187474978188,0.060640316128738346,TRAVERSE
0.0,0.0,1005882,-0.41500000000000004,0.32499999999999996,0.0,125,1,0,-1.9234676347050044e-08,-0.4431190283451925,-0.9433153756585678,1.0705602858088554,0.6680976381090653,0.01088845953424881,0.0688809714858456,TRAVERSE
0.0,0.0,1005883,-0.41500000000000004,0.33499999999999996,0.0,131,1,0,-8.176974625184741e-09,-0.44970902599132073,-0.9499772746694082,0.9509722058105288,0.6724865797033334,0.010472578531936318,0.06229097384119028,TRAVERSE
0.0,0.0,1005884,-0.41500000000000004,0.345,0.0,116,1,0,-2.02163687896643e-08,-0.44916277289180995,-0.949455077494311,0.9609498059281202,0.6721213999981634,0.012907401470692628,0.06283722694126478,TRAVERSE
0.0,0.0,1005885,-0.41500000000000004,0.355,0.0,119,1,0,-2.4461198330771872e-08,-0.4485517645998541,-0.9488645230239204,0.9720967757255304,0.6717132282934773,0.01127341836340248,0.0634482352337225,TRAVERSE
0.0,0.0,1005886,-0.41500000000000004,0.365,0.0,118,1,0,-1.5031375038184375e-08,-0.4517246364505633,-0.9518568890061023,0.9140600038102226,0.6738361315223597,0.009919663350995,0.060275363378812515,TRAVERSE
0.0,0.0,1005887,-0.41500000000000004,0.375,0.0,117,1,0,-9.441040699220693e-09,-0.4480841448784478,-0.9484079586890583,0.9806181570250435,0.6714010660182251,0.011551483317814462,0.06391585495544695,TRAVERSE
0.0,0.0,1005920,-0.405,-0.29500000000000004,0.0,72,0,0,-1.0003681103724065,-0.6070261189762683,-0.868054256830165,1.906259241818961,0.7866695335380947,0.8922163414777831,0.4539273069556402,EXIT
0.0,0.0,1005921,-0.405,-0.28500000000000003,0.0,63,0,0,-0.997767917053273,-0.6035904268879606,-0.8744676556935094,1.8546240260320532,0.782364558679868,0.883317609922954,0.45853026072441505,EXIT
0.0,0.0,1005922,-0.405,-0.275,0.0,63,0,0,-0.9985304491699164,-0.6024862888809276,-0.8765326632583212,1.8374105222329506,0.781998936725026,0.8744426796537323,0.46330335634441505,EXIT
0.0,0.0,1005923,-0.405,-0.265,0.0,64,0,0,-1.000982337938002,-0.6079178865909686,-0.8663403817321927,1.9197227091521267,0.7877483479913215,0.8655922827752104,0.4682413907377263,EXIT
0.0,0.0,1005924,-0.405,-0.255,0.0,64,0,0,-1.0010287810104022,-0.6013758050745021,-0.8785739253405264,1.8201800720906747,0.7827405051035593,0.8567671795768089,0.4733392018415547,EXIT
0.0,0.0,1005925,-0.405,-0.245,0.0,83,0,0,-1.0000998567598067,-0.605121958164447,-0.8716579072847825,1.8774695663622822,0.7850302229748571,0.8479681597795993,0.4785916840063145,EXIT
0.0,0.0,1005926,-0.405,-0.235,0.0,157,0,0,-1.105286053473549,0.48991150028071356,-0.8703715615451189,1.8899270455902528,0.778706931160166,0.8391960438419618,0.48399380161320255,EXIT
0.0,0.0,1005927,-0.405,-0.22499999999999998,0.0,217,0,0,-1.1116567402490076,0.49547847821317353,-0.8588719110850666,1.9769937872190215,0.7871612860554591,0.830451684326066,0.48954060097197255,EXIT
0.0,0.0,1005928,-0.405,-0.21500000000000002,0.0,314,1,0,1.7269817328506114e-08,-0.44439887440012193,-0.9446707607810524,1.0474722905693974,0.6689471894688536,0.01130243396676951,0.06760112543275767,TRAVERSE
0.0,0.0,1005929,-0.405,-0.20500000000000002,0.0,63,0,0,-0.9998874231698399,-0.6006241856431439,-0.8799476093888823,1.8084355982148972,0.7814325615322619,0.8130498139720592,0.5010488998091903,EXIT
0.0,0.0,1005930,-0.405,-0.195,0.0,62,0,0,-0.9994682442797775,-0.6076764300793785,-0.8668100109532607,1.9160392106858943,0.7865997525539539,0.8043941819779654,0.5070009861923347,EXIT
0.0,0.0,1005931,-0.405,-0.185,0.0,63,0,0,-1.0000673143579182,-0.6064857663085793,-0.8690833632473404,1.89810776213215,0.7860612594601298,0.7957700672933106,0.5130789412946121,EXIT
0.0,0.0,1005932,-0.405,-0.175,0.0,65,0,0,-1.000628371302363,-0.6049432067710031,-0.871989564580181,1.8747921909940104,0.7852292974483576,0.7871785058041156,0.5192783453986889,EXIT
0.0,0.0,1005933,-0.405,-0.16499999999999998,0.0,64,0,0,-0.9993525064633078,-0.6078193357598847,-0.8665347367746578,1.9181940895304006,0.7866366827416423,0.7786205751198719,0.5255949010407159,EXIT
0.0,0.0,1005934,-0.405,-0.15500000000000003,0.0,64,0,0,-0.9996219866736666,-0.6070073395674545,-0.8680899813172434,1.9059774733271837,0.7861806661680892,0.7700973964376195,0.532024435529046,EXIT
0.0,0.0,1005935,-0.405,-0.14500000000000002,0.0,82,0,0,-1.0006165156726754,-0.6080982302936627,-0.8659995682556391,1.9223656302343186,0.7876549710695251,0.7616101364871662,0.5385629025471398,EXIT
0.0,0.0,1005936,-0.405,-0.135,0.0,66,0,0,-0.9989966305397285,-0.6033043955822436,-0.875035586885916,1.849849683725263,0.7829264531351963,0.7531600095597216,0.5452063829413591,EXIT
0.0,0.0,1005937,-0.405,-0.125,0.0,66,0,0,-1.0017202082049375,-0.6095407629858586,-0.8631862237777055,1.944112430206369,0.7894701445036338,0.7447482796220478,0.551951084789223,EXIT
0.0,0.0,1005938,-0.405,-0.11499999999999999,0.0,64,0,0,-0.9985619567681906,-0.606240223364486,-0.86952913773151,1.8946034964255136,0.7849147935677789,0.7363762625180147,0.5587933428379405,EXIT
0.0,0.0,1005939,-0.405,-0.10499999999999998,0.0,70,0,0,-0.9983915458297877,-0.6042766574525718,-0.8732147244051103,1.8648636640799463,0.7832907580819898,0.7280453282591682,0.5657296173968621,EXIT
0.0,0.0,1005940,-0.405,-0.09499999999999997,0.0,35,1,0,0.010529712576294032,-0.45063107770323807,-0.9497807964379311,0.9557634824651471,0.6653191192673086,0.716434447961838,0.06143199951919499,TRAVERSE
0.0,0.0,1005941,-0.405,-0.08500000000000002,0.0,35,1,0,0.0075863526241928105,-0.4470727484113528,-0.9468536548424153,1.0096048132100686,0.665090401745527,0.7114510816350633,0.06476571817963653,TRAVERSE
0.0,0.0,1005942,-0.405,-0.07500000000000001,0.0,35,1,0,0.009333062647949088,-0.4414559902125794,-0.9406729284419943,1.1149767425145163,0.66002835901574,0.7033135858207206,0.0703734813236516,TRAVERSE
0.0,0.0,1005943,-0.405,-0.065,0.0,36,1,0,0.012376974900341425,-0.4466080459910462,-0.9454686421161631,1.0351323776734807,0.6612374470273766,0.6951618516575835,0.06566509137459835,TRAVERSE
0.0,0.0,1005944,-0.405,-0.05499999999999999,0.0,37,1,0,0.010142792089944877,-0.45106424326828387,-0.9502605440753218,0.9464534570708535,0.6658971660073533,0.6870589494359273,0.06165277500466856,TRAVERSE
0.0,0.0,1005945,-0.405,-0.044999999999999984,0.0,37,1,0,0.009037675074497044,-0.44316798975736216,-0.9425827226323319,1.0836866660974842,0.6613938853979803,0.6790066273608822,0.06928313198186363,TRAVERSE
