# generated_by: experiments/basin_map.py
# git_commit: 148df0a
# date: 2026-07-17T07:58:19.125757+00:00
# mode: subsample_random_heading_relaxed  max_steps: 800  x_exit: 1.1  y_exit: 0.6
# grid: 200x100 over [-1.0,1.0]x[-0.5,0.5]  subsample: 20x10x10
# controller: separatrix_logic_c_step (Logic C), zero noise
# collapse_rms: 0.3  saddle_contact_d: 0.06
# core_park: final_D > 0.0 and final_gradD < 0.5
sigma_uv,sigma_p,seed,start_x,start_y,heading,steps,success_traverse,collapsed,final_x,final_y,final_D,final_gradD,dist_core,min_d_top,min_d_bot,outcome
0.0,0.0,2000194,-0.85,0.44999999999999996,1.5759900503647237,170,1,0,0.006327363469440822,-0.44771039567955295,-0.9476553350911436,0.9948857000065263,0.6664512513744538,0.0020210647570206987,0.06461578725225567,TRAVERSE
0.0,0.0,2000195,-0.85,0.44999999999999996,5.974565378185962,200,1,0,-0.006309419590348658,-0.4426384538909453,-0.9424161453246376,1.086005619837925,0.6630680131390633,0.004863428397217811,0.06965967625659512,TRAVERSE
0.0,0.0,2000196,-0.85,0.44999999999999996,4.931400963081352,151,1,0,-0.0030856189962657813,-0.44071154852981714,-0.9405943904688624,1.115380499411558,0.6641916674092454,0.012627660145714564,0.07135316874599822,TRAVERSE
0.0,0.0,2000197,-0.85,0.44999999999999996,4.949155907279852,87,0,0,-0.0013438669915742188,0.6041166962873769,-0.8735203037859395,1.8623467080314855,0.7833357656331617,0.004881493921103329,0.9850077095351952,EXIT
0.0,0.0,2000198,-0.85,0.44999999999999996,3.8620434917779947,159,1,0,0.00305722432823621,-0.44794059301266126,-0.94817714683697,0.9849878315186125,0.6690313125414172,0.007800683798968765,0.06412950572117725,TRAVERSE
0.0,0.0,2000199,-0.85,0.44999999999999996,0.41799627579899956,83,0,0,0.003740165395910521,0.6050847832815561,-0.8715933063508859,1.8782810575010138,0.7825608081166383,0.009594297776276815,1.00422854386967,EXIT
0.0,0.0,2000200,-0.75,-0.45,5.50952281875562,200,0,0,0.002483772041268921,0.605564470423271,-0.8707664066390388,1.8847854748498505,0.7837287317186353,0.011589605103770618,0.7516648189186453,EXIT
0.0,0.0,2000201,-0.75,-0.45,0.04354710053012479,41,0,0,-0.9987240545820386,-0.6079433533735029,-0.8662851156562511,1.9201678444708141,0.7863337736163747,1.2103718436910205,0.7516648189186453,EXIT
0.0,0.0,2000202,-0.75,-0.45,5.466807912055181,200,0,0,0.0037293889589550683,0.6098940909238761,-0.8623932287144126,1.9503917880421549,0.7862921349771429,0.010552807629604026,0.7516648189186453,EXIT
0.0,0.0,2000203,-0.75,-0.45,2.856790322540223,42,0,0,-1.0578891302699587,-0.6096382923565561,-0.8311610449132932,2.2292094898379022,0.8263771107556094,1.2103718436910205,0.7516648189186453,EXIT
0.0,0.0,2000204,-0.75,-0.45,0.694316444110999,280,1,0,-0.0018390336658619065,-0.4446740794206356,-0.9449258318672888,1.0430982827822668,0.6677569807104617,0.003949044513287491,0.06735712712464847,TRAVERSE
0.0,0.0,2000205,-0.75,-0.45,1.1634406039924867,117,0,0,-1.1001840570649881,0.49748743668327516,-0.8806814804844324,1.8022480663288811,0.7795605505749278,1.0028394815448654,0.7516648189186453,EXIT
0.0,0.0,2000206,-0.75,-0.45,1.535092884495273,150,0,0,-1.1059969143121209,0.5013731422797173,-0.8699913696849088,1.8909097201329512,0.7865159171658572,0.9891500034689399,0.7516648189186453,EXIT
0.0,0.0,2000207,-0.75,-0.45,1.972313677892328,140,0,0,-1.1088883820103068,0.5098296188342186,-0.863551014247532,1.9433274817459556,0.7941481612317528,0.9935582254995623,0.7516648189186453,EXIT
0.0,0.0,2000208,-0.75,-0.45,4.40270994384354,126,0,0,-1.1025623921542638,0.4668771941357732,-0.8659039838012759,1.9440604488802802,0.762270129837685,0.9883043964485249,0.7516648189186453,EXIT
0.0,0.0,2000209,-0.75,-0.45,5.0253567234140055,160,0,0,-1.1062969868474302,0.5135147010155011,-0.8676865666250263,1.912947907504474,0.7945397311773102,0.9787460466782135,0.7516648189186453,EXIT
0.0,0.0,2000210,-0.75,-0.35,0.16483720984720612,45,0,0,-0.9973106486562425,-0.6026345268255988,-0.8762113825289025,1.8401985440167734,0.7813361979258392,1.1335784048754634,0.7648529270389178,EXIT
0.0,0.0,2000211,-0.75,-0.35,5.690249615518058,44,0,0,-1.0074028526711531,-0.6119916007541072,-0.8578794782602304,1.9851015813179917,0.7949788514749297,1.1335784048754634,0.7648529270389178,EXIT
