time_s,x_m,y_m
43.000000,0.363236,-0.442354
43.100000,0.354282,-0.452136
43.200000,0.342610,-0.459830
43.300000,0.331334,-0.469326
43.400000,0.321972,-0.477992
43.500000,0.310304,-0.486369
43.600000,0.298809,-0.496895
43.700000,0.288546,-0.503795
43.800000,0.274505,-0.508839
43.900000,0.259742,-0.514833
44.000000,0.248091,-0.520049
44.100000,0.235421,-0.524210
44.200000,0.221676,-0.530722
44.300000,0.208700,-0.533104
44.400000,0.195362,-0.536576
44.500000,0.181351,-0.543283
44.600000,0.169625,-0.549004
44.700000,0.155505,-0.553459
44.800000,0.140420,-0.558277
44.900000,0.128399,-0.562657
45.000000,0.114465,-0.564787
45.100000,0.099295,-0.568279
45.200000,0.087015,-0.570262
45.300000,0.073997,-0.571808
45.400000,0.058217,-0.572147
45.500000,0.045550,-0.571852
45.600000,0.032915,-0.571884
45.700000,0.024244,-0.570414
45.800000,0.014110,-0.569946
45.900000,0.004489,-0.567951
46.000000,-0.010928,-0.567644
46.100000,-0.024584,-0.567423
46.200000,-0.039066,-0.567377
46.300000,-0.054817,-0.565253
46.400000,-0.067199,-0.563074
46.500000,-0.081540,-0.559523
46.600000,-0.097263,-0.559310
46.700000,-0.109123,-0.559891
46.800000,-0.122634,-0.556169
46.900000,-0.137822,-0.549286
47.000000,-0.150166,-0.543985
47.100000,-0.162630,-0.537708
47.200000,-0.177149,-0.530249
47.300000,-0.189305,-0.524812
47.400000,-0.201100,-0.515526
47.500000,-0.211555,-0.503849
47.600000,-0.215607,-0.495708
47.700000,-0.223649,-0.484509
47.800000,-0.234437,-0.479145
47.900000,-0.242494,-0.470549
48.000000,-0.254751,-0.460933
48.100000,-0.269517,-0.449194
48.200000,-0.279854,-0.437551
48.300000,-0.289592,-0.422941
48.400000,-0.302507,-0.413951
48.500000,-0.314319,-0.408715
48.600000,-0.326910,-0.402549
48.700000,-0.342206,-0.396256
48.800000,-0.353907,-0.390671
48.900000,-0.366674,-0.384573
49.000000,-0.382103,-0.377122
49.100000,-0.391934,-0.371516
49.200000,-0.404343,-0.364013
49.300000,-0.416962,-0.355739
49.400000,-0.427275,-0.347903
49.500000,-0.438086,-0.339344
49.600000,-0.450627,-0.329191
49.700000,-0.460498,-0.321570
49.800000,-0.470673,-0.311568
49.900000,-0.482430,-0.300888
50.000000,-0.491103,-0.291911
50.100000,-0.499910,-0.281161
50.200000,-0.508077,-0.268334
50.300000,-0.513147,-0.257406
50.400000,-0.522045,-0.246324
50.500000,-0.531489,-0.233851
50.600000,-0.538000,-0.223485
50.700000,-0.545428,-0.211153
50.800000,-0.551710,-0.199046
50.900000,-0.555903,-0.185683
51.000000,-0.561126,-0.172681
51.100000,-0.566513,-0.157493
51.200000,-0.569590,-0.145275
51.300000,-0.573301,-0.131208
51.400000,-0.576608,-0.115721
51.500000,-0.580218,-0.103929
51.600000,-0.583299,-0.089755
51.700000,-0.585576,-0.074131
51.800000,-0.587968,-0.061609
51.900000,-0.587262,-0.047122
52.000000,-0.587560,-0.031347
52.100000,-0.584586,-0.018485
52.200000,-0.582323,-0.004843
52.300000,-0.579547,0.010566
52.400000,-0.574737,0.022974
52.500000,-0.570524,0.036737
52.600000,-0.568007,0.050508
52.700000,-0.564385,0.064216
52.800000,-0.562167,0.078871
52.900000,-0.561844,0.094600
53.000000,-0.560700,0.107186
53.100000,-0.557683,0.120624
53.200000,-0.555598,0.135217
53.300000,-0.557990,0.148903
53.400000,-0.557546,0.162866
53.500000,-0.551031,0.175466
53.600000,-0.545154,0.188914
53.700000,-0.537934,0.201211
53.800000,-0.532248,0.214083
53.900000,-0.524061,0.225226
54.000000,-0.517217,0.237487
54.100000,-0.509770,0.251420
54.200000,-0.505136,0.262956
54.300000,-0.496576,0.273721
54.400000,-0.484742,0.284107
54.500000,-0.476537,0.293303
54.600000,-0.465597,0.302170
54.700000,-0.452727,0.309431
54.800000,-0.442226,0.318462
54.900000,-0.430591,0.326086
55.000000,-0.421553,0.337300
55.100000,-0.413313,0.349924
55.200000,-0.404383,0.362110
55.300000,-0.395192,0.374585
55.400000,-0.387634,0.385899
55.500000,-0.378904,0.397099
55.600000,-0.371734,0.406547
55.700000,-0.365603,0.412717
55.800000,-0.355327,0.419453
55.900000,-0.342804,0.428689
56.000000,-0.329429,0.434276
56.100000,-0.313898,0.437092
56.200000,-0.297142,0.437659
56.300000,-0.285061,0.446283
56.400000,-0.272796,0.454534
56.500000,-0.262593,0.463875
56.600000,-0.250367,0.472929
56.700000,-0.238550,0.480399
56.800000,-0.226367,0.489108
56.900000,-0.213242,0.496674
57.000000,-0.201193,0.505323
57.100000,-0.188558,0.513411
57.200000,-0.175634,0.520663
57.300000,-0.162769,0.526935
57.400000,-0.150358,0.534014
57.500000,-0.137241,0.540453
57.600000,-0.123227,0.545928
57.700000,-0.109803,0.551463
57.800000,-0.096667,0.556592
57.900000,-0.082211,0.561481
58.000000,-0.068129,0.565960
58.100000,-0.054127,0.569046
58.200000,-0.039310,0.571944
58.300000,-0.025052,0.575045
58.400000,-0.010318,0.577942
58.500000,0.004496,0.580698
58.600000,0.018292,0.582378
58.700000,0.032805,0.583525
58.800000,0.047158,0.585111
58.900000,0.062264,0.587372
59.000000,0.076651,0.589130
59.100000,0.091270,0.590874
59.200000,0.105386,0.591028
59.300000,0.119623,0.590572
59.400000,0.132731,0.585930
59.500000,0.146520,0.581930
59.600000,0.160040,0.577248
59.700000,0.172307,0.570814
59.800000,0.184566,0.562822
59.900000,0.198273,0.558391
60.000000,0.212151,0.554056
