# generated_by: experiments/mc_sweep_acquisition.py
# git_commit: 148df0a
# date: 2026-07-17T07:53:14.458518+00:00
# trials_per_cell: 1000
# variant: relaxed  max_steps: 800  x_exit: 1.1  y_exit: 0.6
# controller: separatrix_logic_c_step (Logic C)
# start_mode: fixed  start_S1: (-0.45, 0.3)  seed_offset: 23
# band_x: 0.05  collapse_rms: 0.3  saddle_contact_d: 0.06
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_band,steps,success_traverse,success_band,success_straddle,first_straddle,collapsed,track_mean,track_p95,shape_rms_max,effort,final_x,final_y,min_gradD_path,min_dist_network
0.0,0.0,997817,-0.45,0.3,5.930637916212596,35,48,0,1,0,34,0,0.010695874246185047,0.0370145058466893,1.23586525171045e-10,0.7173918178406247,-0.0038258725614603536,0.6022527749665686,0.16563310193356465,0.00027104097839958374
0.0,0.0,1005736,-0.45,0.3,2.3671375533042953,35,118,1,1,1,34,0,0.00300659902663389,0.0066514272339522765,5.073765975647332e-10,1.5524682719369163,-0.004533879850695953,-0.4484281552880475,0.08523179447501236,3.380517774096333e-06
0.0,0.0,380135,-0.45,0.3,3.268122209606028,35,48,0,1,0,34,0,0.011525177005341492,0.03886022016458451,1.2358701737524846e-10,0.7258549183158844,-0.00114866761247757,0.6020231054189404,0.2304569689452158,0.00035471252524131347
0.0,0.0,388054,-0.45,0.3,5.348574799585837,35,119,1,1,1,33,0,0.004497836971835068,0.012010528402850254,5.07463328087298e-10,1.5873757461133502,0.006262622746899778,-0.44172889246633207,0.04413690572003244,1.0161509553271534e-05
0.0,0.0,395973,-0.45,0.3,0.17304880978136689,35,120,1,1,1,33,0,0.003600204394509027,0.010520980154244988,5.075300968139218e-10,1.5923962540122412,0.005178260575550511,-0.45209274324066023,0.07512309861093465,1.6308041503714417e-06
0.0,0.0,403892,-0.45,0.3,0.9257999390983265,35,167,1,1,1,34,0,0.010874831816531701,0.03732623203814242,7.109642134044269e-10,2.430461466570392,-0.006211701646939421,-0.44046821965908034,0.06843659978107815,5.999446215540956e-06
0.0,0.0,411811,-0.45,0.3,1.46092325387435,35,120,1,1,1,33,0,0.0038243533052977506,0.01078694269057434,5.074776757656831e-10,1.5944133687611974,0.0057112316263530465,-0.45068913123165927,0.10218171376208314,3.4637650420966484e-06
0.0,0.0,419730,-0.45,0.3,1.8977494749264034,35,49,0,1,0,34,0,0.010455795459959154,0.03978664285867014,1.2358716010985248e-10,0.7326707100999881,-0.0012370983206651507,0.6016403298288303,0.2346341667026179,9.051799842851409e-05
0.0,0.0,427649,-0.45,0.3,4.716917859213918,35,66,0,1,0,34,0,0.026080938262370183,0.05930150961926213,1.933245102109084e-10,1.039582079269083,0.05664327512640379,0.6087623954506446,0.12480817119319125,2.390304591398662e-05
0.0,0.0,435568,-0.45,0.3,0.19303525951365055,35,120,1,1,1,33,0,0.003750069463880446,0.010693017581768362,5.073086330606411e-10,1.5940480502650805,0.005536779232598092,-0.45117562940765615,0.09279797862266384,2.291081882516144e-06
