# generated_by: experiments/mc_sweep_acquisition.py
# git_commit: 148df0a
# date: 2026-07-17T07:55:06.849172+00:00
# trials_per_cell: 1000
# variant: relaxed  max_steps: 800  x_exit: 1.1  y_exit: 0.6
# controller: separatrix_logic_c_step (Logic C)
# start_mode: fixed  start_S6: (-0.2, -0.3)  seed_offset: 29
# band_x: 0.05  collapse_rms: 0.3  saddle_contact_d: 0.06
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_band,steps,success_traverse,success_band,success_straddle,first_straddle,collapsed,track_mean,track_p95,shape_rms_max,effort,final_x,final_y,min_gradD_path,min_dist_network
0.0,0.0,831524,-0.2,-0.3,5.213071662134526,-1,20,1,0,1,12,0,0.09909083672018473,0.1958703776166168,2.413800369982685e-11,0.3393833305257311,0.016293919895961347,-0.45121730424586,1.1518221468433008,0.002063736708517933
0.0,0.0,839443,-0.2,-0.3,2.2331335503385024,-1,106,0,0,0,-1,0,0.9531529251761768,1.0066785510066858,4.353811435508871e-10,1.5137400860136645,-1.0013065810552502,-0.6066442227968548,0.07936072816782719,3.7583280139141806e-05
0.0,0.0,847362,-0.2,-0.3,5.704513120920953,274,294,0,1,0,272,0,0.007833864060008588,0.029871076960211202,8.884243817001014e-08,4.004605300825199,-0.002633748634868575,0.6004455371264852,0.017348630866998598,4.876601855663409e-07
0.0,0.0,855281,-0.2,-0.3,2.5712056653838893,-1,17,1,0,1,11,0,0.10145902460032623,0.18854463522179263,2.4138002802172442e-11,0.28849956613382044,-0.00040474821626163004,-0.44499951348805644,1.2629405595569416,0.013020630137089673
0.0,0.0,863200,-0.2,-0.3,2.1232954591134865,-1,119,0,0,0,-1,0,0.9774035319433455,0.9964046871350329,4.238849482040303e-10,1.747432109314723,-0.9329101367831653,-0.6010343799408157,0.08508863049780462,0.00010336874394695217
0.0,0.0,871119,-0.2,-0.3,2.6030270622914875,-1,17,1,0,1,11,0,0.10075446125456466,0.18834840299695313,2.413797690751643e-11,0.2884995634377517,0.0008865364947002555,-0.44198609582703635,1.309144835873529,0.011795150829156794
0.0,0.0,879038,-0.2,-0.3,2.3693024931342563,-1,16,1,0,1,13,0,0.11999313174882337,0.19154815743711892,2.4137993637297925e-11,0.27152900397563423,-0.03251770602015875,-0.46061959160688287,1.2858134686887341,0.044560501166196975
0.0,0.0,506845,-0.2,-0.3,1.774187808218065,-1,165,0,0,0,-1,0,1.00923559784249,1.0722103856410565,9.987536567524633e-10,2.174810232261547,-1.1021183689799352,0.41430998368497196,0.019123790429162273,4.566491912938453e-06
0.0,0.0,514764,-0.2,-0.3,4.425882768799327,259,273,0,1,0,258,0,0.01108852153455851,0.04060885582730023,3.7851326038087575e-08,3.6083734957886224,0.0006476369066511339,0.6015500682180616,0.04862904578392662,7.675978255239357e-07
0.0,0.0,522683,-0.2,-0.3,4.999736585929075,-1,17,1,0,1,11,0,0.10482377798947196,0.1893579071888953,2.413798472104468e-11,0.2884995667240843,-0.005696680728835564,-0.45429998950952627,1.131235313852587,0.018100841349828457
0.0,0.0,530602,-0.2,-0.3,1.4845566650740365,-1,76,0,0,0,-1,0,0.795919633486648,0.9975807803284124,2.568899457639719e-10,1.0473108179544688,-0.996752596552858,-0.6095812399030109,0.15211804489463768,0.00012064314775389606
