time_s,x_m,y_m
56.300000,0.091092,-0.295261
56.400000,0.077541,-0.298708
56.500000,0.062333,-0.301370
56.600000,0.049317,-0.303926
56.700000,0.034766,-0.305512
56.800000,0.019151,-0.306464
56.900000,0.006219,-0.306712
57.000000,-0.008645,-0.305409
57.100000,-0.022507,-0.303085
57.200000,-0.029545,-0.302039
57.300000,-0.041747,-0.298960
57.400000,-0.051847,-0.295705
57.500000,-0.065028,-0.291529
57.600000,-0.079199,-0.285395
57.700000,-0.093325,-0.279515
57.800000,-0.106973,-0.273642
57.900000,-0.119835,-0.267328
58.000000,-0.132696,-0.259937
58.100000,-0.144362,-0.255299
58.200000,-0.156812,-0.248991
58.300000,-0.169549,-0.241148
58.400000,-0.179530,-0.234400
58.500000,-0.189881,-0.227294
58.600000,-0.201194,-0.217133
58.700000,-0.209892,-0.209246
58.800000,-0.218537,-0.199558
58.900000,-0.228158,-0.189146
59.000000,-0.236912,-0.181542
59.100000,-0.247669,-0.172014
59.200000,-0.258598,-0.160260
59.300000,-0.266621,-0.150055
59.400000,-0.275437,-0.137952
59.500000,-0.283283,-0.124498
59.600000,-0.289235,-0.112751
59.700000,-0.295268,-0.099840
59.800000,-0.300993,-0.085311
59.900000,-0.302904,-0.072690
60.000000,-0.305101,-0.058212
